market_id,asset,decision_at,entry_policy,time_left_target,time_left_actual,entry_variant,side,mid_price,best_bid,best_ask,spread,price_bin,region,final_outcome,target,stake_usdc,shares,gross_pnl,fee_status,fee,net_pnl,scenario_fee,scenario_net_pnl,selection_status,skip_reason,recorded_at,calendar_date,hour_utc,weekday
3295031,XRP,2026-08-03T20:55:16.863026+00:00,GRID,5,4.719,YES_FAVORITE,YES,0.845,0.84,0.85,0.010000000000000009,"[0.80,0.90)",favorite,YES,1,1.0,1.176471,0.176471,UNKNOWN,0.0,0.176471,0.02,0.156471,OK,,2026-08-03T20:55:16.863026+00:00,2026-08-03,20,0
3295031,XRP,2026-08-03T20:45:04.049549+00:00,FUNNEL,,,,,,,,,,,YES,,,,,,,,,,MISSING_ENTRY_QUOTE,NO_REAL_QUOTE_IN_FUNNEL_ROW,,,,
3295033,DOGE,2026-08-03T20:48:00+00:00,GRID,12,,,,,,,,,,YES,,,,,,,,,,MISSING_ENTRY_QUOTE,NO_OBSERVATION_IN_WINDOW,,,,
3295033,DOGE,2026-08-03T20:52:16.658245+00:00,GRID,8,7.722,YES_OUTSIDER,YES,0.29500000000000004,0.26,0.33,0.07,"[0.30,0.35)",cheap_outsider,YES,1,1.0,3.030303,2.030303,UNKNOWN,0.0,2.030303,0.02,2.010303,OK,,2026-08-03T20:52:16.658245+00:00,2026-08-03,20,0
3295033,DOGE,2026-08-03T20:55:18.138501+00:00,GRID,5,4.698,YES_FAVORITE,YES,0.52,0.47,0.57,0.09999999999999998,"[0.50,0.60)",near_parity,YES,1,1.0,1.754386,0.754386,UNKNOWN,0.0,0.754386,0.02,0.734386,OK,,2026-08-03T20:55:18.138501+00:00,2026-08-03,20,0
3295033,DOGE,2026-08-03T20:47:49.056754+00:00,FUNNEL,,12.182,NO_FAVORITE,NO,,,0.6,0.06,"[0.60,0.70)",favorite,,0,1.0,1.666667,-1.0,UNKNOWN,0.0,-1.0,0.02,-1.02,OK,,2026-08-03T20:47:49.056754+00:00,2026-08-03,20,0
3295036,ETH,2026-08-03T20:48:00+00:00,GRID,12,,,,,,,,,,NO,,,,,,,,,,MISSING_ENTRY_QUOTE,NO_OBSERVATION_IN_WINDOW,,,,
3295036,ETH,2026-08-03T20:52:17.786498+00:00,GRID,8,7.704,YES_OUTSIDER,YES,0.03,0.02,0.04,0.02,"[0.01,0.05)",deep_outsider,NO,0,1.0,25.0,-1.0,UNKNOWN,0.0,-1.0,0.02,-1.02,OK,,2026-08-03T20:52:17.786498+00:00,2026-08-03,20,0
3295036,ETH,2026-08-03T20:55:19.687419+00:00,GRID,5,4.672,YES_OUTSIDER,YES,0.0165,0.015,0.018,0.002999999999999999,"[0.01,0.05)",deep_outsider,NO,0,1.0,55.555556,-1.0,UNKNOWN,0.0,-1.0,0.02,-1.02,OK,,2026-08-03T20:55:19.687419+00:00,2026-08-03,20,0
3295036,ETH,2026-08-03T20:47:50.812996+00:00,FUNNEL,,12.153,YES_OUTSIDER,YES,0.16,,0.16,0.010000000000000009,"[0.15,0.20)",deep_outsider,,0,1.0,6.25,-1.0,UNKNOWN,0.0,-1.0,0.02,-1.02,OK,,2026-08-03T20:47:50.812996+00:00,2026-08-03,20,0
3295037,SOL,2026-08-03T20:48:00+00:00,GRID,12,,,,,,,,,,NO,,,,,,,,,,MISSING_ENTRY_QUOTE,NO_OBSERVATION_IN_WINDOW,,,,
3295037,SOL,2026-08-03T20:52:17.240679+00:00,GRID,8,7.713,YES_OUTSIDER,YES,0.04,0.03,0.05,0.020000000000000004,"[0.05,0.10)",deep_outsider,NO,0,1.0,20.0,-1.0,UNKNOWN,0.0,-1.0,0.02,-1.02,OK,,2026-08-03T20:52:17.240679+00:00,2026-08-03,20,0
3295037,SOL,2026-08-03T20:55:19.125846+00:00,GRID,5,4.681,YES_OUTSIDER,YES,0.026000000000000002,0.012,0.04,0.028,"[0.01,0.05)",deep_outsider,NO,0,1.0,25.0,-1.0,UNKNOWN,0.0,-1.0,0.02,-1.02,OK,,2026-08-03T20:55:19.125846+00:00,2026-08-03,20,0
3295037,SOL,2026-08-03T20:45:06.649480+00:00,FUNNEL,,14.889,YES_FAVORITE,YES,0.59,,0.59,0.020000000000000018,"[0.50,0.60)",near_parity,,0,1.0,1.694915,-1.0,UNKNOWN,0.0,-1.0,0.02,-1.02,OK,,2026-08-03T20:45:06.649480+00:00,2026-08-03,20,0
3295040,BTC,2026-08-03T20:48:00+00:00,GRID,12,,,,,,,,,,NO,,,,,,,,,,MISSING_ENTRY_QUOTE,NO_OBSERVATION_IN_WINDOW,,,,
3295040,BTC,2026-08-03T20:52:18.353122+00:00,GRID,8,7.694,YES_OUTSIDER,YES,0.015,0.01,0.02,0.01,"[0.01,0.05)",deep_outsider,NO,0,1.0,50.0,-1.0,UNKNOWN,0.0,-1.0,0.02,-1.02,OK,,2026-08-03T20:52:18.353122+00:00,2026-08-03,20,0
3295040,BTC,2026-08-03T20:55:20.427374+00:00,GRID,5,4.66,YES_OUTSIDER,YES,0.006500000000000001,0.003,0.01,0.007,"[0.01,0.05)",deep_outsider,NO,0,1.0,100.0,-1.0,UNKNOWN,0.0,-1.0,0.02,-1.02,OK,,2026-08-03T20:55:20.427374+00:00,2026-08-03,20,0
3295040,BTC,2026-08-03T20:45:02.529702+00:00,FUNNEL,,,,,,,,,,,NO,,,,,,,,,,MISSING_ENTRY_QUOTE,NO_REAL_QUOTE_IN_FUNNEL_ROW,,,,
3295174,XRP,2026-08-03T21:03:00+00:00,GRID,12,,,,,,,,,,NO,,,,,,,,,,MISSING_ENTRY_QUOTE,NO_OBSERVATION_IN_WINDOW,,,,
3295174,XRP,2026-08-03T21:07:00+00:00,GRID,8,,,,,,,,,,NO,,,,,,,,,,MISSING_ENTRY_QUOTE,NO_OBSERVATION_IN_WINDOW,,,,
3295174,XRP,2026-08-03T21:10:17.398457+00:00,GRID,5,4.71,YES_OUTSIDER,YES,0.060000000000000005,0.05,0.07,0.020000000000000004,"[0.05,0.10)",deep_outsider,NO,0,1.0,14.285714,-1.0,UNKNOWN,0.0,-1.0,0.02,-1.02,OK,,2026-08-03T21:10:17.398457+00:00,2026-08-03,21,0
3295174,XRP,2026-08-03T21:00:03.979940+00:00,FUNNEL,,,,,,,,,,,NO,,,,,,,,,,MISSING_ENTRY_QUOTE,NO_REAL_QUOTE_IN_FUNNEL_ROW,,,,
3295175,SOL,2026-08-03T21:03:00+00:00,GRID,12,,,,,,,,,,NO,,,,,,,,,,MISSING_ENTRY_QUOTE,NO_OBSERVATION_IN_WINDOW,,,,
3295175,SOL,2026-08-03T21:07:00+00:00,GRID,8,,,,,,,,,,NO,,,,,,,,,,MISSING_ENTRY_QUOTE,NO_OBSERVATION_IN_WINDOW,,,,
3295175,SOL,2026-08-03T21:10:16.414292+00:00,GRID,5,4.726,YES_OUTSIDER,YES,0.095,0.09,0.1,0.010000000000000009,"[0.10,0.15)",deep_outsider,NO,0,1.0,10.0,-1.0,UNKNOWN,0.0,-1.0,0.02,-1.02,OK,,2026-08-03T21:10:16.414292+00:00,2026-08-03,21,0
3295175,SOL,2026-08-03T21:03:05.331615+00:00,FUNNEL,,11.911,NO_FAVORITE,NO,,,0.75,0.009999999999999953,"[0.70,0.80)",favorite,,1,1.0,1.333333,0.333333,UNKNOWN,0.0,0.333333,0.02,0.313333,OK,,2026-08-03T21:03:05.331615+00:00,2026-08-03,21,0
3295177,ETH,2026-08-03T21:03:00+00:00,GRID,12,,,,,,,,,,NO,,,,,,,,,,MISSING_ENTRY_QUOTE,NO_OBSERVATION_IN_WINDOW,,,,
3295177,ETH,2026-08-03T21:07:00+00:00,GRID,8,,,,,,,,,,NO,,,,,,,,,,MISSING_ENTRY_QUOTE,NO_OBSERVATION_IN_WINDOW,,,,
3295177,ETH,2026-08-03T21:10:17.947034+00:00,GRID,5,4.701,YES_OUTSIDER,YES,0.045,0.04,0.05,0.010000000000000002,"[0.05,0.10)",deep_outsider,NO,0,1.0,20.0,-1.0,UNKNOWN,0.0,-1.0,0.02,-1.02,OK,,2026-08-03T21:10:17.947034+00:00,2026-08-03,21,0
3295177,ETH,2026-08-03T21:00:01.953785+00:00,FUNNEL,,14.967,YES_FAVORITE,YES,0.51,,0.51,0.010000000000000009,"[0.50,0.60)",near_parity,,0,1.0,1.960784,-1.0,UNKNOWN,0.0,-1.0,0.02,-1.02,OK,,2026-08-03T21:00:01.953785+00:00,2026-08-03,21,0
3295183,BTC,2026-08-03T21:03:00+00:00,GRID,12,,,,,,,,,,NO,,,,,,,,,,MISSING_ENTRY_QUOTE,NO_OBSERVATION_IN_WINDOW,,,,
3295183,BTC,2026-08-03T21:07:00+00:00,GRID,8,,,,,,,,,,NO,,,,,,,,,,MISSING_ENTRY_QUOTE,NO_OBSERVATION_IN_WINDOW,,,,
3295183,BTC,2026-08-03T21:10:18.504289+00:00,GRID,5,4.692,YES_OUTSIDER,YES,0.055,0.05,0.06,0.009999999999999995,"[0.05,0.10)",deep_outsider,NO,0,1.0,16.666667,-1.0,UNKNOWN,0.0,-1.0,0.02,-1.02,OK,,2026-08-03T21:10:18.504289+00:00,2026-08-03,21,0
3295183,BTC,2026-08-03T21:00:02.635695+00:00,FUNNEL,,,,,,,,,,,NO,,,,,,,,,,MISSING_ENTRY_QUOTE,NO_REAL_QUOTE_IN_FUNNEL_ROW,,,,
3295184,DOGE,2026-08-03T21:03:00+00:00,GRID,12,,,,,,,,,,NO,,,,,,,,,,MISSING_ENTRY_QUOTE,NO_OBSERVATION_IN_WINDOW,,,,
3295184,DOGE,2026-08-03T21:07:00+00:00,GRID,8,,,,,,,,,,NO,,,,,,,,,,MISSING_ENTRY_QUOTE,NO_OBSERVATION_IN_WINDOW,,,,
3295184,DOGE,2026-08-03T21:10:19.057953+00:00,GRID,5,4.682,YES_OUTSIDER,YES,0.125,0.12,0.13,0.010000000000000009,"[0.10,0.15)",deep_outsider,NO,0,1.0,7.692308,-1.0,UNKNOWN,0.0,-1.0,0.02,-1.02,OK,,2026-08-03T21:10:19.057953+00:00,2026-08-03,21,0
3295184,DOGE,2026-08-03T21:00:01.218775+00:00,FUNNEL,,14.98,NO_FAVORITE,NO,,,0.51,0.010000000000000009,"[0.50,0.60)",near_parity,,1,1.0,1.960784,0.960784,UNKNOWN,0.0,0.960784,0.02,0.940784,OK,,2026-08-03T21:00:01.218775+00:00,2026-08-03,21,0
3295579,ETH,2026-08-03T21:18:00+00:00,GRID,12,,,,,,,,,,YES,,,,,,,,,,MISSING_ENTRY_QUOTE,NO_OBSERVATION_IN_WINDOW,,,,
3295579,ETH,2026-08-03T21:22:15.800741+00:00,GRID,8,7.737,YES_OUTSIDER,YES,0.385,0.38,0.39,0.010000000000000009,"[0.35,0.40)",cheap_outsider,YES,1,1.0,2.564103,1.564103,UNKNOWN,0.0,1.564103,0.02,1.544103,OK,,2026-08-03T21:22:15.800741+00:00,2026-08-03,21,0
3295579,ETH,2026-08-03T21:25:15.953308+00:00,GRID,5,4.734,YES_OUTSIDER,YES,0.20500000000000002,0.2,0.21,0.009999999999999981,"[0.20,0.25)",deep_outsider,YES,1,1.0,4.761905,3.761905,UNKNOWN,0.0,3.761905,0.02,3.741905,OK,,2026-08-03T21:25:15.953308+00:00,2026-08-03,21,0
3295579,ETH,2026-08-03T21:15:04.709505+00:00,FUNNEL,,14.922,YES_FAVORITE,YES,0.55,,0.55,0.010000000000000009,"[0.50,0.60)",near_parity,,1,1.0,1.818182,0.818182,UNKNOWN,0.0,0.818182,0.02,0.798182,OK,,2026-08-03T21:15:04.709505+00:00,2026-08-03,21,0
3295581,DOGE,2026-08-03T21:18:00+00:00,GRID,12,,,,,,,,,,YES,,,,,,,,,,MISSING_ENTRY_QUOTE,NO_OBSERVATION_IN_WINDOW,,,,
3295581,DOGE,2026-08-03T21:22:16.363937+00:00,GRID,8,7.727,YES_OUTSIDER,YES,0.22999999999999998,0.22,0.24,0.01999999999999999,"[0.20,0.25)",deep_outsider,YES,1,1.0,4.166667,3.166667,UNKNOWN,0.0,3.166667,0.02,3.146667,OK,,2026-08-03T21:22:16.363937+00:00,2026-08-03,21,0
3295581,DOGE,2026-08-03T21:25:16.659972+00:00,GRID,5,4.722,YES_OUTSIDER,YES,0.21,0.18,0.24,0.06,"[0.20,0.25)",deep_outsider,YES,1,1.0,4.166667,3.166667,UNKNOWN,0.0,3.166667,0.02,3.146667,OK,,2026-08-03T21:25:16.659972+00:00,2026-08-03,21,0
3295581,DOGE,2026-08-03T21:17:47.361767+00:00,FUNNEL,,12.211,NO_OUTSIDER,NO,,,0.47,0.010000000000000009,"[0.40,0.50)",near_parity,,0,1.0,2.12766,-1.0,UNKNOWN,0.0,-1.0,0.02,-1.02,OK,,2026-08-03T21:17:47.361767+00:00,2026-08-03,21,0
3295583,BTC,2026-08-03T21:18:00+00:00,GRID,12,,,,,,,,,,YES,,,,,,,,,,MISSING_ENTRY_QUOTE,NO_OBSERVATION_IN_WINDOW,,,,
3295583,BTC,2026-08-03T21:22:16.941293+00:00,GRID,8,7.718,YES_FAVORITE,YES,0.575,0.57,0.58,0.010000000000000009,"[0.50,0.60)",near_parity,YES,1,1.0,1.724138,0.724138,UNKNOWN,0.0,0.724138,0.02,0.704138,OK,,2026-08-03T21:22:16.941293+00:00,2026-08-03,21,0
3295583,BTC,2026-08-03T21:25:17.418174+00:00,GRID,5,4.71,YES_OUTSIDER,YES,0.385,0.38,0.39,0.010000000000000009,"[0.35,0.40)",cheap_outsider,YES,1,1.0,2.564103,1.564103,UNKNOWN,0.0,1.564103,0.02,1.544103,OK,,2026-08-03T21:25:17.418174+00:00,2026-08-03,21,0
3295583,BTC,2026-08-03T21:15:07.682444+00:00,FUNNEL,,,,,,,,,,,YES,,,,,,,,,,MISSING_ENTRY_QUOTE,NO_REAL_QUOTE_IN_FUNNEL_ROW,,,,
3295584,SOL,2026-08-03T21:18:00+00:00,GRID,12,,,,,,,,,,YES,,,,,,,,,,MISSING_ENTRY_QUOTE,NO_OBSERVATION_IN_WINDOW,,,,
3295584,SOL,2026-08-03T21:22:17.493124+00:00,GRID,8,7.708,YES_OUTSIDER,YES,0.365,0.36,0.37,0.010000000000000009,"[0.35,0.40)",cheap_outsider,YES,1,1.0,2.702703,1.702703,UNKNOWN,0.0,1.702703,0.02,1.682703,OK,,2026-08-03T21:22:17.493124+00:00,2026-08-03,21,0
3295584,SOL,2026-08-03T21:25:17.965174+00:00,GRID,5,4.701,YES_OUTSIDER,YES,0.165,0.16,0.17,0.010000000000000009,"[0.15,0.20)",deep_outsider,YES,1,1.0,5.882353,4.882353,UNKNOWN,0.0,4.882353,0.02,4.862353,OK,,2026-08-03T21:25:17.965174+00:00,2026-08-03,21,0
3295584,SOL,2026-08-03T21:15:08.319840+00:00,FUNNEL,,14.861,NO_FAVORITE,NO,,,0.57,0.010000000000000009,"[0.50,0.60)",near_parity,,0,1.0,1.754386,-1.0,UNKNOWN,0.0,-1.0,0.02,-1.02,OK,,2026-08-03T21:15:08.319840+00:00,2026-08-03,21,0
3295590,XRP,2026-08-03T21:18:00+00:00,GRID,12,,,,,,,,,,YES,,,,,,,,,,MISSING_ENTRY_QUOTE,NO_OBSERVATION_IN_WINDOW,,,,
3295590,XRP,2026-08-03T21:22:18.048920+00:00,GRID,8,7.699,YES_OUTSIDER,YES,0.395,0.39,0.4,0.010000000000000009,"[0.40,0.50)",cheap_outsider,YES,1,1.0,2.5,1.5,UNKNOWN,0.0,1.5,0.02,1.48,OK,,2026-08-03T21:22:18.048920+00:00,2026-08-03,21,0
3295590,XRP,2026-08-03T21:25:18.700370+00:00,GRID,5,4.688,YES_OUTSIDER,YES,0.355,0.34,0.37,0.02999999999999997,"[0.35,0.40)",cheap_outsider,YES,1,1.0,2.702703,1.702703,UNKNOWN,0.0,1.702703,0.02,1.682703,OK,,2026-08-03T21:25:18.700370+00:00,2026-08-03,21,0
3295590,XRP,2026-08-03T21:15:02.452072+00:00,FUNNEL,,,,,,,,,,,YES,,,,,,,,,,MISSING_ENTRY_QUOTE,NO_REAL_QUOTE_IN_FUNNEL_ROW,,,,
3295722,BTC,2026-08-03T21:33:00+00:00,GRID,12,,,,,,,,,,NO,,,,,,,,,,MISSING_ENTRY_QUOTE,NO_OBSERVATION_IN_WINDOW,,,,
3295722,BTC,2026-08-03T21:37:00+00:00,GRID,8,,,,,,,,,,NO,,,,,,,,,,MISSING_ENTRY_QUOTE,NO_OBSERVATION_IN_WINDOW,,,,
3295722,BTC,2026-08-03T21:40:00+00:00,GRID,5,,,,,,,,,,NO,,,,,,,,,,MISSING_ENTRY_QUOTE,NO_OBSERVATION_IN_WINDOW,,,,
3295722,BTC,2026-08-03T21:30:03.457132+00:00,FUNNEL,,,,,,,,,,,NO,,,,,,,,,,MISSING_ENTRY_QUOTE,NO_REAL_QUOTE_IN_FUNNEL_ROW,,,,
3295725,ETH,2026-08-03T21:33:00+00:00,GRID,12,,,,,,,,,,YES,,,,,,,,,,MISSING_ENTRY_QUOTE,NO_OBSERVATION_IN_WINDOW,,,,
3295725,ETH,2026-08-03T21:37:00+00:00,GRID,8,,,,,,,,,,YES,,,,,,,,,,MISSING_ENTRY_QUOTE,NO_OBSERVATION_IN_WINDOW,,,,
3295725,ETH,2026-08-03T21:40:00+00:00,GRID,5,,,,,,,,,,YES,,,,,,,,,,MISSING_ENTRY_QUOTE,NO_OBSERVATION_IN_WINDOW,,,,
3295725,ETH,2026-08-03T21:30:04.304074+00:00,FUNNEL,,,,,,,,,,,YES,,,,,,,,,,MISSING_ENTRY_QUOTE,NO_REAL_QUOTE_IN_FUNNEL_ROW,,,,
3295726,XRP,2026-08-03T21:33:00+00:00,GRID,12,,,,,,,,,,YES,,,,,,,,,,MISSING_ENTRY_QUOTE,NO_OBSERVATION_IN_WINDOW,,,,
3295726,XRP,2026-08-03T21:37:00+00:00,GRID,8,,,,,,,,,,YES,,,,,,,,,,MISSING_ENTRY_QUOTE,NO_OBSERVATION_IN_WINDOW,,,,
3295726,XRP,2026-08-03T21:40:00+00:00,GRID,5,,,,,,,,,,YES,,,,,,,,,,MISSING_ENTRY_QUOTE,NO_OBSERVATION_IN_WINDOW,,,,
3295726,XRP,2026-08-03T21:30:05.829631+00:00,FUNNEL,,,,,,,,,,,YES,,,,,,,,,,MISSING_ENTRY_QUOTE,NO_REAL_QUOTE_IN_FUNNEL_ROW,,,,
3295728,DOGE,2026-08-03T21:33:00+00:00,GRID,12,,,,,,,,,,YES,,,,,,,,,,MISSING_ENTRY_QUOTE,NO_OBSERVATION_IN_WINDOW,,,,
3295728,DOGE,2026-08-03T21:37:00+00:00,GRID,8,,,,,,,,,,YES,,,,,,,,,,MISSING_ENTRY_QUOTE,NO_OBSERVATION_IN_WINDOW,,,,
3295728,DOGE,2026-08-03T21:40:00+00:00,GRID,5,,,,,,,,,,YES,,,,,,,,,,MISSING_ENTRY_QUOTE,NO_OBSERVATION_IN_WINDOW,,,,
3295728,DOGE,2026-08-03T21:30:07.029665+00:00,FUNNEL,,14.883,NO_FAVORITE,NO,,,0.57,0.020000000000000018,"[0.50,0.60)",near_parity,,0,1.0,1.754386,-1.0,UNKNOWN,0.0,-1.0,0.02,-1.02,OK,,2026-08-03T21:30:07.029665+00:00,2026-08-03,21,0
3295730,SOL,2026-08-03T21:33:00+00:00,GRID,12,,,,,,,,,,YES,,,,,,,,,,MISSING_ENTRY_QUOTE,NO_OBSERVATION_IN_WINDOW,,,,
3295730,SOL,2026-08-03T21:37:00+00:00,GRID,8,,,,,,,,,,YES,,,,,,,,,,MISSING_ENTRY_QUOTE,NO_OBSERVATION_IN_WINDOW,,,,
3295730,SOL,2026-08-03T21:40:00+00:00,GRID,5,,,,,,,,,,YES,,,,,,,,,,MISSING_ENTRY_QUOTE,NO_OBSERVATION_IN_WINDOW,,,,
3295730,SOL,2026-08-03T21:30:02.529624+00:00,FUNNEL,,,,,,,,,,,YES,,,,,,,,,,MISSING_ENTRY_QUOTE,NO_REAL_QUOTE_IN_FUNNEL_ROW,,,,
3295847,XRP,2026-08-03T21:48:00+00:00,GRID,12,,,,,,,,,,NO,,,,,,,,,,MISSING_ENTRY_QUOTE,NO_OBSERVATION_IN_WINDOW,,,,
3295847,XRP,2026-08-03T21:52:00+00:00,GRID,8,,,,,,,,,,NO,,,,,,,,,,MISSING_ENTRY_QUOTE,NO_OBSERVATION_IN_WINDOW,,,,
3295847,XRP,2026-08-03T21:55:00+00:00,GRID,5,,,,,,,,,,NO,,,,,,,,,,MISSING_ENTRY_QUOTE,NO_OBSERVATION_IN_WINDOW,,,,
3295847,XRP,2026-08-03T21:47:56.726059+00:00,FUNNEL,,12.055,YES_OUTSIDER,YES,0.33,,0.33,0.010000000000000009,"[0.30,0.35)",cheap_outsider,,0,1.0,3.030303,-1.0,UNKNOWN,0.0,-1.0,0.02,-1.02,OK,,2026-08-03T21:47:56.726059+00:00,2026-08-03,21,0
3295852,BTC,2026-08-03T21:48:00+00:00,GRID,12,,,,,,,,,,NO,,,,,,,,,,MISSING_ENTRY_QUOTE,NO_OBSERVATION_IN_WINDOW,,,,
3295852,BTC,2026-08-03T21:52:00+00:00,GRID,8,,,,,,,,,,NO,,,,,,,,,,MISSING_ENTRY_QUOTE,NO_OBSERVATION_IN_WINDOW,,,,
3295852,BTC,2026-08-03T21:55:00+00:00,GRID,5,,,,,,,,,,NO,,,,,,,,,,MISSING_ENTRY_QUOTE,NO_OBSERVATION_IN_WINDOW,,,,
3295852,BTC,2026-08-03T21:45:04.990869+00:00,FUNNEL,,,,,,,,,,,NO,,,,,,,,,,MISSING_ENTRY_QUOTE,NO_REAL_QUOTE_IN_FUNNEL_ROW,,,,
3295856,DOGE,2026-08-03T21:48:00+00:00,GRID,12,,,,,,,,,,NO,,,,,,,,,,MISSING_ENTRY_QUOTE,NO_OBSERVATION_IN_WINDOW,,,,
3295856,DOGE,2026-08-03T21:52:00+00:00,GRID,8,,,,,,,,,,NO,,,,,,,,,,MISSING_ENTRY_QUOTE,NO_OBSERVATION_IN_WINDOW,,,,
3295856,DOGE,2026-08-03T21:55:00+00:00,GRID,5,,,,,,,,,,NO,,,,,,,,,,MISSING_ENTRY_QUOTE,NO_OBSERVATION_IN_WINDOW,,,,
3295856,DOGE,2026-08-03T21:45:05.643457+00:00,FUNNEL,,,,,,,,,,,NO,,,,,,,,,,MISSING_ENTRY_QUOTE,NO_REAL_QUOTE_IN_FUNNEL_ROW,,,,
3295858,ETH,2026-08-03T21:48:00+00:00,GRID,12,,,,,,,,,,NO,,,,,,,,,,MISSING_ENTRY_QUOTE,NO_OBSERVATION_IN_WINDOW,,,,
3295858,ETH,2026-08-03T21:52:00+00:00,GRID,8,,,,,,,,,,NO,,,,,,,,,,MISSING_ENTRY_QUOTE,NO_OBSERVATION_IN_WINDOW,,,,
3295858,ETH,2026-08-03T21:55:00+00:00,GRID,5,,,,,,,,,,NO,,,,,,,,,,MISSING_ENTRY_QUOTE,NO_OBSERVATION_IN_WINDOW,,,,
3295858,ETH,2026-08-03T21:45:03.366437+00:00,FUNNEL,,,,,,,,,,,NO,,,,,,,,,,MISSING_ENTRY_QUOTE,NO_REAL_QUOTE_IN_FUNNEL_ROW,,,,
3295860,SOL,2026-08-03T21:48:00+00:00,GRID,12,,,,,,,,,,NO,,,,,,,,,,MISSING_ENTRY_QUOTE,NO_OBSERVATION_IN_WINDOW,,,,
3295860,SOL,2026-08-03T21:52:00+00:00,GRID,8,,,,,,,,,,NO,,,,,,,,,,MISSING_ENTRY_QUOTE,NO_OBSERVATION_IN_WINDOW,,,,
3295860,SOL,2026-08-03T21:55:00+00:00,GRID,5,,,,,,,,,,NO,,,,,,,,,,MISSING_ENTRY_QUOTE,NO_OBSERVATION_IN_WINDOW,,,,
3295860,SOL,2026-08-03T21:47:51.380065+00:00,FUNNEL,,12.144,NO_FAVORITE,NO,,,0.72,0.010000000000000009,"[0.70,0.80)",favorite,,1,1.0,1.388889,0.388889,UNKNOWN,0.0,0.388889,0.02,0.368889,OK,,2026-08-03T21:47:51.380065+00:00,2026-08-03,21,0
3295901,ETH,2026-08-03T22:03:00+00:00,GRID,12,,,,,,,,,,NO,,,,,,,,,,MISSING_ENTRY_QUOTE,NO_OBSERVATION_IN_WINDOW,,,,
3295901,ETH,2026-08-03T22:07:15.807196+00:00,GRID,8,7.737,YES_OUTSIDER,YES,0.015,0.01,0.02,0.01,"[0.01,0.05)",deep_outsider,NO,0,1.0,50.0,-1.0,UNKNOWN,0.0,-1.0,0.02,-1.02,OK,,2026-08-03T22:07:15.807196+00:00,2026-08-03,22,0
3295901,ETH,2026-08-03T22:10:15.823536+00:00,GRID,5,4.736,YES_OUTSIDER,YES,0.008,0.006,0.01,0.004,"[0.01,0.05)",deep_outsider,NO,0,1.0,100.0,-1.0,UNKNOWN,0.0,-1.0,0.02,-1.02,OK,,2026-08-03T22:10:15.823536+00:00,2026-08-03,22,0
3295901,ETH,2026-08-03T22:00:01.341875+00:00,FUNNEL,,,,,,,,,,,NO,,,,,,,,,,MISSING_ENTRY_QUOTE,NO_REAL_QUOTE_IN_FUNNEL_ROW,,,,
3295906,SOL,2026-08-03T22:03:00+00:00,GRID,12,,,,,,,,,,NO,,,,,,,,,,MISSING_ENTRY_QUOTE,NO_OBSERVATION_IN_WINDOW,,,,
3295906,SOL,2026-08-03T22:07:16.356739+00:00,GRID,8,7.727,YES_OUTSIDER,YES,0.030000000000000002,0.01,0.05,0.04,"[0.05,0.10)",deep_outsider,NO,0,1.0,20.0,-1.0,UNKNOWN,0.0,-1.0,0.02,-1.02,OK,,2026-08-03T22:07:16.356739+00:00,2026-08-03,22,0
3295906,SOL,2026-08-03T22:10:16.379116+00:00,GRID,5,4.727,YES_OUTSIDER,YES,0.012,0.01,0.014,0.004,"[0.01,0.05)",deep_outsider,NO,0,1.0,71.428571,-1.0,UNKNOWN,0.0,-1.0,0.02,-1.02,OK,,2026-08-03T22:10:16.379116+00:00,2026-08-03,22,0
3295906,SOL,2026-08-03T22:00:02.059561+00:00,FUNNEL,,14.966,NO_FAVORITE,NO,,,0.51,0.010000000000000009,"[0.50,0.60)",near_parity,,1,1.0,1.960784,0.960784,UNKNOWN,0.0,0.960784,0.02,0.940784,OK,,2026-08-03T22:00:02.059561+00:00,2026-08-03,22,0
3295908,XRP,2026-08-03T22:03:00+00:00,GRID,12,,,,,,,,,,NO,,,,,,,,,,MISSING_ENTRY_QUOTE,NO_OBSERVATION_IN_WINDOW,,,,
3295908,XRP,2026-08-03T22:07:00+00:00,GRID,8,,,,,,,,,,NO,,,,,,,,,,MISSING_ENTRY_QUOTE,NO_OBSERVATION_IN_WINDOW,,,,
3295908,XRP,2026-08-03T22:10:16.953575+00:00,GRID,5,4.717,YES_OUTSIDER,YES,0.0035,0.002,0.005,0.003,,deep_outsider,NO,0,1.0,200.0,-1.0,UNKNOWN,0.0,-1.0,0.02,-1.02,OK,,2026-08-03T22:10:16.953575+00:00,2026-08-03,22,0
3295908,XRP,2026-08-03T22:00:03.450198+00:00,FUNNEL,,14.942,YES_OUTSIDER,YES,0.48,,0.48,0.010000000000000009,"[0.40,0.50)",near_parity,,0,1.0,2.083333,-1.0,UNKNOWN,0.0,-1.0,0.02,-1.02,OK,,2026-08-03T22:00:03.450198+00:00,2026-08-03,22,0
3295912,DOGE,2026-08-03T22:03:00+00:00,GRID,12,,,,,,,,,,NO,,,,,,,,,,MISSING_ENTRY_QUOTE,NO_OBSERVATION_IN_WINDOW,,,,
