asset,status,pnl,strategy_type,amount_usdc,executed_price,outcome_bought
ETH,SUCCESS,0.7833333333333332,"time_left_min,mid_price,spread,volume_5min,price_velocity,hour_of_day,day_of_week,price_distance_from_max,price_velocity_lag1,price_momentum,spread_trend,volume_trend,price_deviation,deviation_x_time,price_deviation_sq,spread_pct,log_time_left,time_phase,is_final_phase,high_price_final,velocity_x_phase,dev_sq_x_phase,ml_trend",2.35,0.75,NO
XRP,SUCCESS,0.19157303370786516,"time_left_min,mid_price,spread,volume_5min,price_velocity,hour_of_day,day_of_week,price_distance_from_max,price_velocity_lag1,price_momentum,spread_trend,volume_trend,price_deviation,deviation_x_time,price_deviation_sq,spread_pct,log_time_left,time_phase,is_final_phase,high_price_final,velocity_x_phase,dev_sq_x_phase,ml_trend",1.55,0.89,YES
BTC,SUCCESS,0.22139534883720935,"time_left_min,mid_price,spread,volume_5min,price_velocity,hour_of_day,day_of_week,price_distance_from_max,price_velocity_lag1,price_momentum,spread_trend,volume_trend,price_deviation,deviation_x_time,price_deviation_sq,spread_pct,log_time_left,time_phase,is_final_phase,high_price_final,velocity_x_phase,dev_sq_x_phase,ml_trend",1.36,0.86,NO
SOL,SUCCESS,-1.7115,"time_left_min,mid_price,spread,volume_5min,price_velocity,hour_of_day,day_of_week,price_distance_from_max,price_velocity_lag1,price_momentum,spread_trend,volume_trend,price_deviation,deviation_x_time,price_deviation_sq,spread_pct,log_time_left,time_phase,is_final_phase,high_price_final,velocity_x_phase,dev_sq_x_phase,outsider",1.76,0.36,YES
ETH,SUCCESS,-1.592,"time_left_min,mid_price,spread,volume_5min,price_velocity,hour_of_day,day_of_week,price_distance_from_max,price_velocity_lag1,price_momentum,spread_trend,volume_trend,price_deviation,deviation_x_time,price_deviation_sq,spread_pct,log_time_left,time_phase,is_final_phase,high_price_final,velocity_x_phase,dev_sq_x_phase,outsider",1.63,0.41,YES
ETH,SUCCESS,-3.6456,"time_left_min,mid_price,spread,volume_5min,price_velocity,hour_of_day,day_of_week,price_distance_from_max,price_velocity_lag1,price_momentum,spread_trend,volume_trend,price_deviation,deviation_x_time,price_deviation_sq,spread_pct,log_time_left,time_phase,is_final_phase,high_price_final,velocity_x_phase,dev_sq_x_phase,outsider",3.82,0.22,NO
XRP,SUCCESS,2.1819402985074623,"time_left_min,mid_price,spread,volume_5min,price_velocity,hour_of_day,day_of_week,price_distance_from_max,price_velocity_lag1,price_momentum,spread_trend,volume_trend,price_deviation,deviation_x_time,price_deviation_sq,spread_pct,log_time_left,time_phase,is_final_phase,high_price_final,velocity_x_phase,dev_sq_x_phase,ml_trend",4.43,0.67,NO
DOGE,SUCCESS,0.1731818181818181,"time_left_min,mid_price,spread,volume_5min,price_velocity,hour_of_day,day_of_week,price_distance_from_max,price_velocity_lag1,price_momentum,spread_trend,volume_trend,price_deviation,deviation_x_time,price_deviation_sq,spread_pct,log_time_left,time_phase,is_final_phase,high_price_final,velocity_x_phase,dev_sq_x_phase,ml_trend",1.27,0.88,YES
BTC,SUCCESS,0.5166666666666668,"time_left_min,mid_price,spread,volume_5min,price_velocity,hour_of_day,day_of_week,price_distance_from_max,price_velocity_lag1,price_momentum,spread_trend,volume_trend,price_deviation,deviation_x_time,price_deviation_sq,spread_pct,log_time_left,time_phase,is_final_phase,high_price_final,velocity_x_phase,dev_sq_x_phase,ml_trend",1.55,0.75,YES
DOGE,SUCCESS,10.3394,"time_left_min,mid_price,spread,volume_5min,price_velocity,hour_of_day,day_of_week,price_distance_from_max,price_velocity_lag1,price_momentum,spread_trend,volume_trend,price_deviation,deviation_x_time,price_deviation_sq,spread_pct,log_time_left,time_phase,is_final_phase,high_price_final,velocity_x_phase,dev_sq_x_phase,outsider",9.53,0.45,NO
BTC,SUCCESS,0.5166666666666668,"time_left_min,mid_price,spread,volume_5min,price_velocity,hour_of_day,day_of_week,price_distance_from_max,price_velocity_lag1,price_momentum,spread_trend,volume_trend,price_deviation,deviation_x_time,price_deviation_sq,spread_pct,log_time_left,time_phase,is_final_phase,high_price_final,velocity_x_phase,dev_sq_x_phase,ml_trend",1.55,0.75,NO
DOGE,SUCCESS,2.3957575757575755,"time_left_min,mid_price,spread,volume_5min,price_velocity,hour_of_day,day_of_week,price_distance_from_max,price_velocity_lag1,price_momentum,spread_trend,volume_trend,price_deviation,deviation_x_time,price_deviation_sq,spread_pct,log_time_left,time_phase,is_final_phase,high_price_final,velocity_x_phase,dev_sq_x_phase,outsider",1.18,0.33,NO
SOL,SUCCESS,2.6265,"time_left_min,mid_price,spread,volume_5min,price_velocity,hour_of_day,day_of_week,price_distance_from_max,price_velocity_lag1,price_momentum,spread_trend,volume_trend,price_deviation,deviation_x_time,price_deviation_sq,spread_pct,log_time_left,time_phase,is_final_phase,high_price_final,velocity_x_phase,dev_sq_x_phase,outsider",2.39,0.39,NO
DOGE,SUCCESS,-9.88,"time_left_min,mid_price,spread,volume_5min,price_velocity,hour_of_day,day_of_week,price_distance_from_max,price_velocity_lag1,price_momentum,spread_trend,volume_trend,price_deviation,deviation_x_time,price_deviation_sq,spread_pct,log_time_left,time_phase,is_final_phase,high_price_final,velocity_x_phase,dev_sq_x_phase,outsider",9.88,0.45,NO
DOGE,SUCCESS,10.4088,"time_left_min,mid_price,spread,volume_5min,price_velocity,hour_of_day,day_of_week,price_distance_from_max,price_velocity_lag1,price_momentum,spread_trend,volume_trend,price_deviation,deviation_x_time,price_deviation_sq,spread_pct,log_time_left,time_phase,is_final_phase,high_price_final,velocity_x_phase,dev_sq_x_phase,outsider",9.78,0.44,NO
SOL,SUCCESS,-1.9224,"time_left_min,mid_price,spread,volume_5min,price_velocity,hour_of_day,day_of_week,price_distance_from_max,price_velocity_lag1,price_momentum,spread_trend,volume_trend,price_deviation,deviation_x_time,price_deviation_sq,spread_pct,log_time_left,time_phase,is_final_phase,high_price_final,velocity_x_phase,dev_sq_x_phase,outsider",2.35,0.44,NO
SOL,SUCCESS,-1.744,"time_left_min,mid_price,spread,volume_5min,price_velocity,hour_of_day,day_of_week,price_distance_from_max,price_velocity_lag1,price_momentum,spread_trend,volume_trend,price_deviation,deviation_x_time,price_deviation_sq,spread_pct,log_time_left,time_phase,is_final_phase,high_price_final,velocity_x_phase,dev_sq_x_phase,outsider",1.8,0.33,YES
XRP,SUCCESS,2.081212121212121,"time_left_min,mid_price,spread,volume_5min,price_velocity,hour_of_day,day_of_week,price_distance_from_max,price_velocity_lag1,price_momentum,spread_trend,volume_trend,price_deviation,deviation_x_time,price_deviation_sq,spread_pct,log_time_left,time_phase,is_final_phase,high_price_final,velocity_x_phase,dev_sq_x_phase,ml_trend",4.04,0.66,YES
SOL,SUCCESS,-1.9776,"time_left_min,mid_price,spread,volume_5min,price_velocity,hour_of_day,day_of_week,price_distance_from_max,price_velocity_lag1,price_momentum,spread_trend,volume_trend,price_deviation,deviation_x_time,price_deviation_sq,spread_pct,log_time_left,time_phase,is_final_phase,high_price_final,velocity_x_phase,dev_sq_x_phase,outsider",2.72,0.44,YES
XRP,SUCCESS,1.0068,"time_left_min,mid_price,spread,volume_5min,price_velocity,hour_of_day,day_of_week,price_distance_from_max,price_velocity_lag1,price_momentum,spread_trend,volume_trend,price_deviation,deviation_x_time,price_deviation_sq,spread_pct,log_time_left,time_phase,is_final_phase,high_price_final,velocity_x_phase,dev_sq_x_phase,outsider",1.01,0.24,YES
DOGE,SUCCESS,10.187,"time_left_min,mid_price,spread,volume_5min,price_velocity,hour_of_day,day_of_week,price_distance_from_max,price_velocity_lag1,price_momentum,spread_trend,volume_trend,price_deviation,deviation_x_time,price_deviation_sq,spread_pct,log_time_left,time_phase,is_final_phase,high_price_final,velocity_x_phase,dev_sq_x_phase,outsider",9.78,0.44,NO
SOL,SUCCESS,-2.496,"time_left_min,mid_price,spread,volume_5min,price_velocity,hour_of_day,day_of_week,price_distance_from_max,price_velocity_lag1,price_momentum,spread_trend,volume_trend,price_deviation,deviation_x_time,price_deviation_sq,spread_pct,log_time_left,time_phase,is_final_phase,high_price_final,velocity_x_phase,dev_sq_x_phase,outsider",3.2,0.41,YES
BTC,SUCCESS,0.43329113924050633,"time_left_min,mid_price,spread,volume_5min,price_velocity,hour_of_day,day_of_week,price_distance_from_max,price_velocity_lag1,price_momentum,spread_trend,volume_trend,price_deviation,deviation_x_time,price_deviation_sq,spread_pct,log_time_left,time_phase,is_final_phase,high_price_final,velocity_x_phase,dev_sq_x_phase,ml_trend",1.63,0.79,NO
XRP,SUCCESS,0.470506329113924,"time_left_min,mid_price,spread,volume_5min,price_velocity,hour_of_day,day_of_week,price_distance_from_max,price_velocity_lag1,price_momentum,spread_trend,volume_trend,price_deviation,deviation_x_time,price_deviation_sq,spread_pct,log_time_left,time_phase,is_final_phase,high_price_final,velocity_x_phase,dev_sq_x_phase,ml_trend",1.77,0.79,NO
ETH,SUCCESS,-3.3689,"time_left_min,mid_price,spread,volume_5min,price_velocity,hour_of_day,day_of_week,price_distance_from_max,price_velocity_lag1,price_momentum,spread_trend,volume_trend,price_deviation,deviation_x_time,price_deviation_sq,spread_pct,log_time_left,time_phase,is_final_phase,high_price_final,velocity_x_phase,dev_sq_x_phase,ml_trend",3.54,0.62,NO
ETH,SUCCESS,-3,"time_left_min,mid_price,spread,volume_5min,price_velocity,hour_of_day,day_of_week,price_distance_from_max,price_velocity_lag1,price_momentum,spread_trend,volume_trend,price_deviation,deviation_x_time,price_deviation_sq,spread_pct,log_time_left,time_phase,is_final_phase,high_price_final,velocity_x_phase,dev_sq_x_phase,ml_trend",3,0.67,YES
BTC,SUCCESS,-1.34,"time_left_min,mid_price,spread,volume_5min,price_velocity,hour_of_day,day_of_week,price_distance_from_max,price_velocity_lag1,price_momentum,spread_trend,volume_trend,price_deviation,deviation_x_time,price_deviation_sq,spread_pct,log_time_left,time_phase,is_final_phase,high_price_final,velocity_x_phase,dev_sq_x_phase,outsider",1.34,0.42,YES
DOGE,SUCCESS,-5.3063,"time_left_min,mid_price,spread,volume_5min,price_velocity,hour_of_day,day_of_week,price_distance_from_max,price_velocity_lag1,price_momentum,spread_trend,volume_trend,price_deviation,deviation_x_time,price_deviation_sq,spread_pct,log_time_left,time_phase,is_final_phase,high_price_final,velocity_x_phase,dev_sq_x_phase,outsider",5.42,0.48,YES
SOL,SUCCESS,4.651935483870967,"time_left_min,mid_price,spread,volume_5min,price_velocity,hour_of_day,day_of_week,price_distance_from_max,price_velocity_lag1,price_momentum,spread_trend,volume_trend,price_deviation,deviation_x_time,price_deviation_sq,spread_pct,log_time_left,time_phase,is_final_phase,high_price_final,velocity_x_phase,dev_sq_x_phase,outsider",2.09,0.31,YES
ETH,SUCCESS,0.3923809523809525,"time_left_min,mid_price,spread,volume_5min,price_velocity,hour_of_day,day_of_week,price_distance_from_max,price_velocity_lag1,price_momentum,spread_trend,volume_trend,price_deviation,deviation_x_time,price_deviation_sq,spread_pct,log_time_left,time_phase,is_final_phase,high_price_final,velocity_x_phase,dev_sq_x_phase,ml_trend",2.06,0.84,YES
ETH,SUCCESS,2.8060975609756094,"time_left_min,mid_price,spread,volume_5min,price_velocity,hour_of_day,day_of_week,price_distance_from_max,price_velocity_lag1,price_momentum,spread_trend,volume_trend,price_deviation,deviation_x_time,price_deviation_sq,spread_pct,log_time_left,time_phase,is_final_phase,high_price_final,velocity_x_phase,dev_sq_x_phase,outsider",1.95,0.41,YES
XRP,SUCCESS,0.34819277108433755,"time_left_min,mid_price,spread,volume_5min,price_velocity,hour_of_day,day_of_week,price_distance_from_max,price_velocity_lag1,price_momentum,spread_trend,volume_trend,price_deviation,deviation_x_time,price_deviation_sq,spread_pct,log_time_left,time_phase,is_final_phase,high_price_final,velocity_x_phase,dev_sq_x_phase,ml_trend",1.7,0.83,NO
BTC,SUCCESS,0.24585365853658536,"time_left_min,mid_price,spread,volume_5min,price_velocity,hour_of_day,day_of_week,price_distance_from_max,price_velocity_lag1,price_momentum,spread_trend,volume_trend,price_deviation,deviation_x_time,price_deviation_sq,spread_pct,log_time_left,time_phase,is_final_phase,high_price_final,velocity_x_phase,dev_sq_x_phase,ml_trend",1.12,0.82,YES
SOL,SUCCESS,0.2844303797468355,"time_left_min,mid_price,spread,volume_5min,price_velocity,hour_of_day,day_of_week,price_distance_from_max,price_velocity_lag1,price_momentum,spread_trend,volume_trend,price_deviation,deviation_x_time,price_deviation_sq,spread_pct,log_time_left,time_phase,is_final_phase,high_price_final,velocity_x_phase,dev_sq_x_phase,ml_trend",1.07,0.79,YES
XRP,SUCCESS,0.15325842696629222,"time_left_min,mid_price,spread,volume_5min,price_velocity,hour_of_day,day_of_week,price_distance_from_max,price_velocity_lag1,price_momentum,spread_trend,volume_trend,price_deviation,deviation_x_time,price_deviation_sq,spread_pct,log_time_left,time_phase,is_final_phase,high_price_final,velocity_x_phase,dev_sq_x_phase,ml_trend",1.24,0.89,YES
XRP,SUCCESS,0.22857142857142865,"time_left_min,mid_price,spread,volume_5min,price_velocity,hour_of_day,day_of_week,price_distance_from_max,price_velocity_lag1,price_momentum,spread_trend,volume_trend,price_deviation,deviation_x_time,price_deviation_sq,spread_pct,log_time_left,time_phase,is_final_phase,high_price_final,velocity_x_phase,dev_sq_x_phase,ml_trend",1.2,0.84,YES
DOGE,SUCCESS,7.84,"time_left_min,mid_price,spread,volume_5min,price_velocity,hour_of_day,day_of_week,price_distance_from_max,price_velocity_lag1,price_momentum,spread_trend,volume_trend,price_deviation,deviation_x_time,price_deviation_sq,spread_pct,log_time_left,time_phase,is_final_phase,high_price_final,velocity_x_phase,dev_sq_x_phase,outsider",6.16,0.44,YES
SOL,SUCCESS,0.13348314606741574,"time_left_min,mid_price,spread,volume_5min,price_velocity,hour_of_day,day_of_week,price_distance_from_max,price_velocity_lag1,price_momentum,spread_trend,volume_trend,price_deviation,deviation_x_time,price_deviation_sq,spread_pct,log_time_left,time_phase,is_final_phase,high_price_final,velocity_x_phase,dev_sq_x_phase,ml_trend",1.08,0.89,YES
ETH,SUCCESS,0.1844444444444444,"time_left_min,mid_price,spread,volume_5min,price_velocity,hour_of_day,day_of_week,price_distance_from_max,price_velocity_lag1,price_momentum,spread_trend,volume_trend,price_deviation,deviation_x_time,price_deviation_sq,spread_pct,log_time_left,time_phase,is_final_phase,high_price_final,velocity_x_phase,dev_sq_x_phase,ml_trend",1.66,0.9,YES
SOL,SUCCESS,-2.37,"time_left_min,mid_price,spread,volume_5min,price_velocity,hour_of_day,day_of_week,price_distance_from_max,price_velocity_lag1,price_momentum,spread_trend,volume_trend,price_deviation,deviation_x_time,price_deviation_sq,spread_pct,log_time_left,time_phase,is_final_phase,high_price_final,velocity_x_phase,dev_sq_x_phase,outsider",2.37,0.45,NO
ETH,SUCCESS,0.24954545454545451,"time_left_min,mid_price,spread,volume_5min,price_velocity,hour_of_day,day_of_week,price_distance_from_max,price_velocity_lag1,price_momentum,spread_trend,volume_trend,price_deviation,deviation_x_time,price_deviation_sq,spread_pct,log_time_left,time_phase,is_final_phase,high_price_final,velocity_x_phase,dev_sq_x_phase,ml_trend",1.83,0.88,NO
DOGE,SUCCESS,-4.8336,"time_left_min,mid_price,spread,volume_5min,price_velocity,hour_of_day,day_of_week,price_distance_from_max,price_velocity_lag1,price_momentum,spread_trend,volume_trend,price_deviation,deviation_x_time,price_deviation_sq,spread_pct,log_time_left,time_phase,is_final_phase,high_price_final,velocity_x_phase,dev_sq_x_phase,outsider",6.87,0.27,YES
ETH,SUCCESS,-5.33,"time_left_min,mid_price,spread,volume_5min,price_velocity,hour_of_day,day_of_week,price_distance_from_max,price_velocity_lag1,price_momentum,spread_trend,volume_trend,price_deviation,deviation_x_time,price_deviation_sq,spread_pct,log_time_left,time_phase,is_final_phase,high_price_final,velocity_x_phase,dev_sq_x_phase,outsider",5.33,0.24,NO
SOL,SUCCESS,0.14181818181818184,"time_left_min,mid_price,spread,volume_5min,price_velocity,hour_of_day,day_of_week,price_distance_from_max,price_velocity_lag1,price_momentum,spread_trend,volume_trend,price_deviation,deviation_x_time,price_deviation_sq,spread_pct,log_time_left,time_phase,is_final_phase,high_price_final,velocity_x_phase,dev_sq_x_phase,ml_trend",1.04,0.88,NO
DOGE,SUCCESS,-2.7486,"time_left_min,mid_price,spread,volume_5min,price_velocity,hour_of_day,day_of_week,price_distance_from_max,price_velocity_lag1,price_momentum,spread_trend,volume_trend,price_deviation,deviation_x_time,price_deviation_sq,spread_pct,log_time_left,time_phase,is_final_phase,high_price_final,velocity_x_phase,dev_sq_x_phase,outsider",2.85,0.28,NO
SOL,SUCCESS,-2.0685,"time_left_min,mid_price,spread,volume_5min,price_velocity,hour_of_day,day_of_week,price_distance_from_max,price_velocity_lag1,price_momentum,spread_trend,volume_trend,price_deviation,deviation_x_time,price_deviation_sq,spread_pct,log_time_left,time_phase,is_final_phase,high_price_final,velocity_x_phase,dev_sq_x_phase,outsider",2.54,0.43,NO
SOL,SUCCESS,3.0972,"time_left_min,mid_price,spread,volume_5min,price_velocity,hour_of_day,day_of_week,price_distance_from_max,price_velocity_lag1,price_momentum,spread_trend,volume_trend,price_deviation,deviation_x_time,price_deviation_sq,spread_pct,log_time_left,time_phase,is_final_phase,high_price_final,velocity_x_phase,dev_sq_x_phase,outsider",2.8,0.45,YES
