market_id,trading_mode,final_action,p_flip,fresh_price,candidate_side,lgbm_vote,true_winner
3231839,COMBINED,SKIP,0.40775049956795906,0,,,NO
3231839,COMBINED,SKIP,0.3925261328130121,0,,,NO
3231836,COMBINED,SKIP,0.3363542319887884,0,,,YES
3231839,COMBINED,SKIP,0.394557534495732,0,,,NO
3231836,COMBINED,SKIP,0.3037365190176336,0,,,YES
3231839,COMBINED,SKIP,0.3927838068198763,0,,,NO
3231839,COMBINED,SKIP,0.3966050232227758,0,,,NO
3231836,COMBINED,SKIP,0.29188740727112705,0,,,YES
3231836,COMBINED,SKIP,0.30373767346386726,0,,,YES
3231839,COMBINED,SKIP,0.3933018633932308,0,,,NO
3231836,COMBINED,SKIP,0.2920804118589586,0,,,YES
3231836,COMBINED,SKIP,0.2920525434511779,0,,,YES
3231836,COMBINED,SKIP,0.29193711246125675,0,,,YES
3231839,COMBINED,SKIP,0.465440464864975,0,,,NO
3231836,COMBINED,BUY_NO,0.5770909271855088,0.18000000000000005,,,YES
3240388,COMBINED,SKIP,0.44575326550437466,0,,,YES
3240382,COMBINED,SKIP,0.4127898451062815,0,,,YES
3240382,COMBINED,SKIP,0.4519805903011712,0,,,YES
3240388,COMBINED,SKIP,0.4455637111779341,0,,,YES
3240382,COMBINED,SKIP,0.4517152639379871,0,,,YES
3240383,COMBINED,SKIP,0.5214011288703283,0,,,YES
3231836,COMBINED,SKIP,0.3281797281725099,0,,,YES
3231839,COMBINED,SKIP,0.3938124566369669,0,,,NO
3231836,COMBINED,SKIP,0.29418201887870327,0,,,YES
3231839,COMBINED,SKIP,0.460347895227872,0,,,NO
3231839,COMBINED,SKIP,0.4655639612208936,0,,,NO
3231839,COMBINED,SKIP,0.46611620708184764,0,,,NO
3231839,COMBINED,SKIP,0.46602501036581356,0,,,NO
3231839,COMBINED,SKIP,0.4659334838279882,0,,,NO
3238494,COMBINED,SKIP,0.4252634149000133,0,,,NO
3231839,COMBINED,SKIP,0.39085072606020693,0,,,NO
3231839,COMBINED,SKIP,0.39768189765791184,0,,,NO
3231836,COMBINED,SKIP,0.2920196045732605,0,,,YES
3231839,COMBINED,SKIP,0.4643722109284054,0,,,NO
3231839,COMBINED,SKIP,0.46596805329007945,0,,,NO
3231839,COMBINED,SKIP,0.46649169447824046,0,,,NO
3231836,COMBINED,SKIP,0.2917704318568388,0,,,YES
3231839,COMBINED,SKIP,0.4701163754556329,0,,,NO
3231836,COMBINED,SKIP,0.47111856181800843,0,,,YES
3231839,COMBINED,SKIP,0.46600403137263,0,,,NO
3231839,COMBINED,SKIP,0.40093088843013097,0,,,NO
3231839,COMBINED,SKIP,0.40027296498872084,0,,,NO
3231839,COMBINED,SKIP,0.3989366048102862,0,,,NO
3231839,COMBINED,SKIP,0.39823272931052667,0,,,NO
3231839,COMBINED,SKIP,0.45888834775827253,0,,,NO
3231912,COMBINED,SKIP,0.4655581486241523,0,,,NO
3231912,COMBINED,SKIP,0.4823057340686428,0,,,NO
3231912,COMBINED,SKIP,0.4820561445928806,0,,,NO
3231912,COMBINED,SKIP,0.4778521198138393,0,,,NO
3240390,COMBINED,SKIP,0.4618951993574069,0,,,YES
3240388,COMBINED,SKIP,0.4454952478558612,0,,,YES
3240390,COMBINED,SKIP,0.4668452086620847,0,,,YES
3240388,COMBINED,SKIP,0.44538620087891306,0,,,YES
3240383,COMBINED,SKIP,0.5180086979216155,0,,,YES
3240394,COMBINED,SKIP,0.46178930797711343,0,,,NO
3240390,COMBINED,SKIP,0.46614624700972984,0,,,YES
3240390,COMBINED,SKIP,0.4660719018589473,0,,,YES
3240390,COMBINED,SKIP,0.4659947770460973,0,,,YES
3240382,COMBINED,SKIP,0.4382773596849502,0,,,YES
3240390,COMBINED,SKIP,0.4646802455061763,0,,,YES
3240390,COMBINED,SKIP,0.4620482079509099,0,,,YES
3240388,COMBINED,SKIP,0.48084169842738794,0,,,YES
3240382,COMBINED,SKIP,0.3276394758405531,0,,,YES
3240390,COMBINED,SKIP,0.4637731462763951,0,,,YES
3231839,COMBINED,SKIP,0.4592685834316194,0,,,NO
3231839,COMBINED,SKIP,0.46620671170147526,0,,,NO
3231839,COMBINED,SKIP,0.3850483113293559,0,,,NO
3231902,COMBINED,SKIP,0.4188260708478127,0,,,NO
3231907,COMBINED,SKIP,0.4624584554372369,0,,,NO
3231902,COMBINED,SKIP,0.4608130225706199,0,,,NO
3231907,COMBINED,SKIP,0.46238263726708173,0,,,NO
3231912,COMBINED,SKIP,0.4678486517095365,0,,,NO
3231912,COMBINED,SKIP,0.46759827714921465,0,,,NO
3231912,COMBINED,SKIP,0.4694369615524239,0,,,NO
3231839,COMBINED,SKIP,0.38585105188472707,0,,,NO
3231839,COMBINED,BUY_YES,0.4853862234924757,0.18,,,NO
3231904,COMBINED,SKIP,0.5294742988258098,0,,,NO
3231912,COMBINED,SKIP,0.46531109845994234,0,,,NO
3231904,COMBINED,SKIP,0.5287305562598876,0,,,NO
3231907,COMBINED,SKIP,0.4628602357624876,0,,,NO
3231902,COMBINED,SKIP,0.4648050842395506,0,,,NO
3231907,COMBINED,SKIP,0.46108104295558106,0,,,NO
3231902,COMBINED,SKIP,0.46468493436323405,0,,,NO
3231904,COMBINED,SKIP,0.5291036524519372,0,,,NO
3231902,COMBINED,SKIP,0.4606936645535778,0,,,NO
3231907,COMBINED,SKIP,0.46284549641633305,0,,,NO
3231912,COMBINED,SKIP,0.4650625479205953,0,,,NO
3231902,COMBINED,SKIP,0.4605744273734049,0,,,NO
3231904,COMBINED,SKIP,0.5246189064610296,0,,,NO
3231902,COMBINED,SKIP,0.4649255525471774,0,,,NO
3231904,COMBINED,SKIP,0.5245659240623103,0,,,NO
3231907,COMBINED,SKIP,0.46115604008168914,0,,,NO
3231904,COMBINED,SKIP,0.5241891097067454,0,,,NO
3231912,COMBINED,SKIP,0.46918728301549256,0,,,NO
3231902,COMBINED,SKIP,0.457668259338776,0,,,NO
3231907,COMBINED,SKIP,0.459860026064342,0,,,NO
3231912,COMBINED,SKIP,0.478596879639339,0,,,NO
3231902,COMBINED,SKIP,0.4574079710852571,0,,,NO
3231907,COMBINED,SKIP,0.45917808256489184,0,,,NO
3231904,COMBINED,SKIP,0.5241888690844394,0,,,NO
3231902,COMBINED,SKIP,0.45727737758893416,0,,,NO
3231907,COMBINED,SKIP,0.4591048764525581,0,,,NO
3231912,COMBINED,SKIP,0.47411923680387164,0,,,NO
3231902,COMBINED,SKIP,0.459951356517967,0,,,NO
3231907,COMBINED,SKIP,0.45916926774319844,0,,,NO
3231902,COMBINED,SKIP,0.45422124769717853,0,,,NO
3231907,COMBINED,SKIP,0.45849193060218496,0,,,NO
3231902,COMBINED,SKIP,0.45408797366042036,0,,,NO
3231907,COMBINED,SKIP,0.4584182653112087,0,,,NO
3231904,COMBINED,SKIP,0.3431796412086982,0,,,NO
3231907,COMBINED,SKIP,0.46047000474710165,0,,,NO
3231904,COMBINED,SKIP,0.5308450850334977,0,,,NO
3231902,COMBINED,SKIP,0.45753821439808373,0,,,NO
3231907,COMBINED,SKIP,0.4597862807764178,0,,,NO
3231904,COMBINED,SKIP,0.5375002652921451,0,,,NO
3231904,COMBINED,SKIP,0.5371498322298031,0,,,NO
3231904,COMBINED,SKIP,0.5367975978986459,0,,,NO
3231904,COMBINED,SKIP,0.5344451463514918,0,,,NO
3231902,COMBINED,SKIP,0.46019720457859115,0,,,NO
3231907,COMBINED,SKIP,0.46162517111249834,0,,,NO
3231902,COMBINED,SKIP,0.46007471870372885,0,,,NO
3231907,COMBINED,SKIP,0.4615489558829802,0,,,NO
3231902,COMBINED,SKIP,0.4598276857041105,0,,,NO
3231907,COMBINED,SKIP,0.45856556113359004,0,,,NO
3231904,COMBINED,SKIP,0.5315900517142977,0,,,NO
3231902,COMBINED,SKIP,0.4539542981974276,0,,,NO
3231907,COMBINED,SKIP,0.45834450423496353,0,,,NO
3231902,COMBINED,SKIP,0.4538203962668843,0,,,NO
3231907,COMBINED,SKIP,0.45827074532019985,0,,,NO
3231912,COMBINED,SKIP,0.4794190940400485,0,,,NO
3231904,COMBINED,SKIP,0.5304809375427832,0,,,NO
3231912,COMBINED,SKIP,0.481553673572805,0,,,NO
3231904,COMBINED,SKIP,0.5315451976642522,0,,,NO
3231904,COMBINED,SKIP,0.5293109733820687,0,,,NO
3231904,COMBINED,SKIP,0.5308159243987522,0,,,NO
3231904,COMBINED,SKIP,0.5323241433602226,0,,,NO
3231904,COMBINED,SKIP,0.5319580576437939,0,,,NO
3231912,COMBINED,SKIP,0.47282837932757793,0,,,NO
3231902,COMBINED,SKIP,0.45714650484831726,0,,,NO
3231907,COMBINED,SKIP,0.45903163036025146,0,,,NO
3231902,COMBINED,SKIP,0.4639561327455549,0,,,NO
3231907,COMBINED,SKIP,0.46055623067136064,0,,,NO
3231912,COMBINED,SKIP,0.473864318624793,0,,,NO
3231912,COMBINED,SKIP,0.47360707575130645,0,,,NO
3231912,COMBINED,SKIP,0.4733486830925978,0,,,NO
3231912,COMBINED,SKIP,0.4730890953275899,0,,,NO
3231912,COMBINED,SKIP,0.4725663072969971,0,,,NO
3231912,COMBINED,SKIP,0.4730567692515224,0,,,NO
3231902,COMBINED,SKIP,0.4445248733989136,0,,,NO
3231902,COMBINED,SKIP,0.44865922842375594,0,,,NO
3231907,COMBINED,SKIP,0.4578092796011054,0,,,NO
3231912,COMBINED,SKIP,0.47278654268180215,0,,,NO
3231912,COMBINED,SKIP,0.47252049823636966,0,,,NO
3231907,COMBINED,SKIP,0.386477786556089,0,,,NO
3231907,COMBINED,SKIP,0.3940383054814978,0,,,NO
3231902,COMBINED,SKIP,0.3514410507589176,0,,,NO
3231912,COMBINED,SKIP,0.4988891790877869,0,,,NO
3231902,COMBINED,SKIP,0.3512260747906762,0,,,NO
3231904,COMBINED,SKIP,0.34344030571166995,0,,,NO
3231902,COMBINED,SKIP,0.4485226043255529,0,,,NO
3231907,COMBINED,SKIP,0.4577335312175555,0,,,NO
3231904,COMBINED,SKIP,0.3345111884786677,0,,,NO
3231902,COMBINED,SKIP,0.4481178665176348,0,,,NO
3231907,COMBINED,SKIP,0.45646238794145894,0,,,NO
3231904,COMBINED,SKIP,0.3071608362133216,0,,,NO
3231904,COMBINED,SKIP,0.30737141953363684,0,,,NO
3231902,COMBINED,SKIP,0.44743535387763095,0,,,NO
3231907,COMBINED,SKIP,0.45609424275967214,0,,,NO
3231904,COMBINED,SKIP,0.45210824059098303,0,,,NO
3231904,COMBINED,SKIP,0.46465822364433995,0,,,NO
3231904,COMBINED,SKIP,0.47795273133220634,0,,,NO
3231904,COMBINED,BUY_NO,0.49129031499102577,0.21999999999999997,,,NO
3231907,COMBINED,SKIP,0.4178698978667128,0,,,NO
3231907,COMBINED,SKIP,0.41760222995058743,0,,,NO
3231902,COMBINED,SKIP,0.3565339653961778,0,,,NO
3231912,COMBINED,SKIP,0.5023501758538246,0,,,NO
3231912,COMBINED,SKIP,0.4723032160356073,0,,,NO
3231904,COMBINED,SKIP,0.33376356954471004,0,,,NO
3231904,COMBINED,SKIP,0.3340184327762833,0,,,NO
3231902,COMBINED,SKIP,0.4483883953999927,0,,,NO
3231907,COMBINED,SKIP,0.4576592541303874,0,,,NO
3231902,COMBINED,SKIP,0.448255103501385,0,,,NO
3231907,COMBINED,SKIP,0.45758561483262067,0,,,NO
3231904,COMBINED,SKIP,0.31594448029138034,0,,,NO
3231902,COMBINED,SKIP,0.4477093954211462,0,,,NO
3231912,COMBINED,SKIP,0.4810540117292632,0,,,NO
3240390,COMBINED,SKIP,0.46652757492911967,0,,,YES
3240388,COMBINED,SKIP,0.445298755264131,0,,,YES
3231904,COMBINED,SKIP,0.334266693252873,0,,,NO
3231912,COMBINED,SKIP,0.47953202191606326,0,,,NO
3231912,COMBINED,SKIP,0.47532494012005627,0,,,NO
3231902,COMBINED,SKIP,0.447846030670224,0,,,NO
3231907,COMBINED,SKIP,0.4563153553276382,0,,,NO
3231912,COMBINED,SKIP,0.4855629059070927,0,,,NO
3231907,COMBINED,SKIP,0.45624165305457975,0,,,NO
3231912,COMBINED,SKIP,0.4818711715417435,0,,,NO
3231904,COMBINED,SKIP,0.3077875123120119,0,,,NO
3231912,COMBINED,SKIP,0.48132559421281795,0,,,NO
3231902,COMBINED,SKIP,0.44729942354370694,0,,,NO
3231907,COMBINED,SKIP,0.4560213283740769,0,,,NO
3231912,COMBINED,SKIP,0.5385921101018801,0,,,NO
3231912,COMBINED,SKIP,0.4850654312519423,0,,,NO
3231912,COMBINED,SKIP,0.4847961563864468,0,,,NO
3231902,COMBINED,SKIP,0.35631939995178397,0,,,NO
3231912,COMBINED,SKIP,0.501193202906382,0,,,NO
3231907,COMBINED,SKIP,0.39185649769581604,0,,,NO
3231902,COMBINED,SKIP,0.350578383211748,0,,,NO
3231912,COMBINED,SKIP,0.49428247596675107,0,,,NO
3231907,COMBINED,SKIP,0.3814201655410334,0,,,NO
3231907,COMBINED,SKIP,0.3820672152634597,0,,,NO
3231902,COMBINED,SKIP,0.44466315741837287,0,,,NO
3231907,COMBINED,SKIP,0.4207711351227728,0,,,NO
3231902,COMBINED,SKIP,0.4443862185074788,0,,,NO
3231907,COMBINED,SKIP,0.4201722081459666,0,,,NO
3231902,COMBINED,SKIP,0.4538200752742481,0,,,NO
3231912,COMBINED,SKIP,0.5046614330259064,0,,,NO
3231902,COMBINED,SKIP,0.35674759476538825,0,,,NO
3231912,COMBINED,SKIP,0.5000022886483148,0,,,NO
3231907,COMBINED,SKIP,0.39545854314926937,0,,,NO
3231902,COMBINED,SKIP,0.3561053316070476,0,,,NO
3231912,COMBINED,SKIP,0.5000423788866344,0,,,NO
3231907,COMBINED,SKIP,0.3987886287688691,0,,,NO
3231907,COMBINED,SKIP,0.3859278700248683,0,,,NO
3231907,COMBINED,SKIP,0.37978462392800927,0,,,NO
3231902,COMBINED,SKIP,0.45410055841527197,0,,,NO
3231912,COMBINED,SKIP,0.4979072554085159,0,,,NO
3231902,COMBINED,SKIP,0.4539605478222819,0,,,NO
3231912,COMBINED,SKIP,0.49763474778609695,0,,,NO
3231907,COMBINED,SKIP,0.4173443351567175,0,,,NO
3231907,COMBINED,SKIP,0.3858157604450026,0,,,NO
3231907,COMBINED,SKIP,0.39053640386344307,0,,,NO
3231907,COMBINED,SKIP,0.39119730807766595,0,,,NO
3231902,COMBINED,SKIP,0.3510108039518447,0,,,NO
3231912,COMBINED,SKIP,0.49658429136893056,0,,,NO
3231907,COMBINED,SKIP,0.39735554638684983,0,,,NO
3231902,COMBINED,SKIP,0.3418586314588859,0,,,NO
3231912,COMBINED,SKIP,0.4894997672563772,0,,,NO
3231902,COMBINED,SKIP,0.3422904246903594,0,,,NO
3231912,COMBINED,SKIP,0.4918004132458895,0,,,NO
3231902,COMBINED,SKIP,0.3420751864105923,0,,,NO
3231912,COMBINED,SKIP,0.49065164910930054,0,,,NO
3231907,COMBINED,SKIP,0.39417288410917234,0,,,NO
3231902,COMBINED,SKIP,0.46704676363828695,0,,,NO
3231912,COMBINED,SKIP,0.5042601020306503,0,,,NO
3231902,COMBINED,SKIP,0.4669016643834541,0,,,NO
3231912,COMBINED,SKIP,0.503063436437837,0,,,NO
3231902,COMBINED,SKIP,0.4666099708505283,0,,,NO
3231907,COMBINED,SKIP,0.40932044096739684,0,,,NO
3231902,COMBINED,SKIP,0.46354761807636896,0,,,NO
3231912,COMBINED,SKIP,0.4744991684274592,0,,,NO
3231912,COMBINED,SKIP,0.49773571645968157,0,,,NO
3231902,COMBINED,SKIP,0.3507948404820871,0,,,NO
3231912,COMBINED,SKIP,0.4954328360796659,0,,,NO
3231902,COMBINED,SKIP,0.3416429232902114,0,,,NO
3231907,COMBINED,SKIP,0.4028783166286005,0,,,NO
3231912,COMBINED,SKIP,0.48835632347199553,0,,,NO
3231902,COMBINED,SKIP,0.34142560171164166,0,,,NO
3231907,COMBINED,SKIP,0.39932971146075075,0,,,NO
3231912,COMBINED,SKIP,0.4838211411688145,0,,,NO
3231902,COMBINED,SKIP,0.3412082739012366,0,,,NO
3231907,COMBINED,SKIP,0.399983768876741,0,,,NO
3231912,COMBINED,SKIP,0.48268633066800165,0,,,NO
3231902,COMBINED,SKIP,0.4671912575791442,0,,,NO
3231907,COMBINED,SKIP,0.3852872441187976,0,,,NO
3231912,COMBINED,SKIP,0.5054569253352362,0,,,NO
3231907,COMBINED,SKIP,0.41173581415840727,0,,,NO
3231907,COMBINED,SKIP,0.4097985497702296,0,,,NO
3231902,COMBINED,SKIP,0.42856610531349554,0,,,NO
3231912,COMBINED,SKIP,0.4968339074481127,0,,,NO
3231902,COMBINED,SKIP,0.42837895746392235,0,,,NO
3231912,COMBINED,SKIP,0.4956420595846703,0,,,NO
3231902,COMBINED,SKIP,0.42800320885548876,0,,,NO
3231912,COMBINED,SKIP,0.493262858621827,0,,,NO
3231912,COMBINED,SKIP,0.4728305598282346,0,,,NO
3231902,COMBINED,SKIP,0.4198145105428203,0,,,NO
3231912,COMBINED,SKIP,0.471526884928811,0,,,NO
3231907,COMBINED,SKIP,0.39691003248541884,0,,,NO
3231907,COMBINED,SKIP,0.37495225475621197,0,,,NO
3231902,COMBINED,SKIP,0.4510582497398107,0,,,NO
3231912,COMBINED,SKIP,0.46356056911655086,0,,,NO
3231907,COMBINED,SKIP,0.3964211916779228,0,,,NO
3231907,COMBINED,SKIP,0.44986221694434375,0,,,NO
3231907,COMBINED,SKIP,0.38720573729688984,0,,,NO
3231902,COMBINED,SKIP,0.46369430332285244,0,,,NO
3231912,COMBINED,SKIP,0.49921498631796446,0,,,NO
3231907,COMBINED,SKIP,0.40778167042356617,0,,,NO
3231902,COMBINED,SKIP,0.4278144205576534,0,,,NO
3231912,COMBINED,SKIP,0.4920744824515165,0,,,NO
3231907,COMBINED,SKIP,0.39826501985378265,0,,,NO
3231907,COMBINED,SKIP,0.39761930816528174,0,,,NO
3231907,COMBINED,SKIP,0.3930448120395039,0,,,NO
3231902,COMBINED,SKIP,0.3209203529139172,0,,,NO
3231907,COMBINED,SKIP,0.38656763760212864,0,,,NO
3231902,COMBINED,SKIP,0.4667561294726343,0,,,NO
3231912,COMBINED,SKIP,0.5018684164135666,0,,,NO
3231907,COMBINED,SKIP,0.40951293067910205,0,,,NO
3231907,COMBINED,SKIP,0.4079127524821166,0,,,NO
3231902,COMBINED,SKIP,0.42819005724821957,0,,,NO
3231912,COMBINED,SKIP,0.49444365499174153,0,,,NO
3231907,COMBINED,SKIP,0.4079257250082001,0,,,NO
3231902,COMBINED,SKIP,0.4515295567818093,0,,,NO
3231912,COMBINED,SKIP,0.4655003427181717,0,,,NO
3231902,COMBINED,SKIP,0.4512162655584404,0,,,NO
3231912,COMBINED,SKIP,0.46472868317488564,0,,,NO
3231912,COMBINED,SKIP,0.5006735879481032,0,,,NO
3231902,COMBINED,SKIP,0.451373595997348,0,,,NO
3231912,COMBINED,SKIP,0.4691653075555803,0,,,NO
3231907,COMBINED,SKIP,0.3965443549038449,0,,,NO
3231907,COMBINED,SKIP,0.3941686259424272,0,,,NO
3231902,COMBINED,SKIP,0.454214403979104,0,,,NO
3231912,COMBINED,SKIP,0.4702739760453994,0,,,NO
3231907,COMBINED,SKIP,0.40765881804108034,0,,,NO
3231902,COMBINED,SKIP,0.4276250332007521,0,,,NO
3231907,COMBINED,SKIP,0.3964620957076248,0,,,NO
3231902,COMBINED,SKIP,0.45089668582283343,0,,,NO
3231912,COMBINED,SKIP,0.46237282944271013,0,,,NO
3231902,COMBINED,SKIP,0.45057729408978514,0,,,NO
3231912,COMBINED,SKIP,0.46698628921836344,0,,,NO
3231902,COMBINED,SKIP,0.45025387454213106,0,,,NO
3231912,COMBINED,SKIP,0.46624435675536685,0,,,NO
3231902,COMBINED,SKIP,0.4504165748576684,0,,,NO
3231912,COMBINED,SKIP,0.4666180934762089,0,,,NO
3231907,COMBINED,SKIP,0.3931658834643146,0,,,NO
3231907,COMBINED,SKIP,0.39213578586329534,0,,,NO
3231907,COMBINED,SKIP,0.3916018335836719,0,,,NO
3231902,COMBINED,SKIP,0.4537197759603634,0,,,NO
3231912,COMBINED,SKIP,0.40439344548992845,0,,,NO
3231907,COMBINED,SKIP,0.39127265059902555,0,,,NO
3231902,COMBINED,SKIP,0.4844284990000887,0,,,NO
3231902,COMBINED,SKIP,0.32245877010038654,0,,,NO
3231907,COMBINED,SKIP,0.38003439633276576,0,,,NO
3231902,COMBINED,SKIP,0.29642108209044027,0,,,NO
3231907,COMBINED,SKIP,0.3926756019395173,0,,,NO
3231902,COMBINED,SKIP,0.45405030995048146,0,,,NO
3231912,COMBINED,SKIP,0.4386029346048239,0,,,NO
3231902,COMBINED,SKIP,0.4538883398615365,0,,,NO
3231912,COMBINED,SKIP,0.4374932863190656,0,,,NO
3231902,COMBINED,SKIP,0.45355309030263596,0,,,NO
3231912,COMBINED,SKIP,0.39090384439476383,0,,,NO
3231907,COMBINED,SKIP,0.39231603547147936,0,,,NO
3231902,COMBINED,SKIP,0.4823629268034731,0,,,NO
3231907,COMBINED,SKIP,0.45032635512168795,0,,,NO
3231902,COMBINED,SKIP,0.32025021570611273,0,,,NO
3231907,COMBINED,SKIP,0.38514529386510066,0,,,NO
3231907,COMBINED,SKIP,0.38357651513325935,0,,,NO
3231907,COMBINED,SKIP,0.45841598310711323,0,,,NO
3231902,COMBINED,SKIP,0.30252027650159846,0,,,NO
3231907,COMBINED,SKIP,0.4533835867280146,0,,,NO
3231907,COMBINED,SKIP,0.43198389111129376,0,,,NO
3231907,COMBINED,SKIP,0.3600089808461643,0,,,NO
3231907,COMBINED,SKIP,0.35810954348696333,0,,,NO
3231907,COMBINED,SKIP,0.35699625455011813,0,,,NO
3231902,COMBINED,SKIP,0.3986942025683763,0,,,NO
3231907,COMBINED,SKIP,0.3548526379738623,0,,,NO
3231902,COMBINED,SKIP,0.29819743101269974,0,,,NO
3231907,COMBINED,SKIP,0.4496578270437391,0,,,NO
3231902,COMBINED,SKIP,0.4533891098569699,0,,,NO
3231912,COMBINED,BUY_YES,0.5728385037082813,0.23,,,NO
3231907,COMBINED,SKIP,0.39105477926578314,0,,,NO
3231907,COMBINED,SKIP,0.39310182061632715,0,,,NO
3231902,COMBINED,SKIP,0.3161476855324539,0,,,NO
3231907,COMBINED,SKIP,0.39025721846392014,0,,,NO
3231902,COMBINED,SKIP,0.3008473787930111,0,,,NO
3231907,COMBINED,SKIP,0.4507277847469483,0,,,NO
3231902,COMBINED,SKIP,0.3235276837771676,0,,,NO
3231902,COMBINED,SKIP,0.32223931100347225,0,,,NO
3231907,COMBINED,SKIP,0.39224466414451975,0,,,NO
3231902,COMBINED,SKIP,0.45321797603180597,0,,,NO
3231902,COMBINED,SKIP,0.3386191727946959,0,,,NO
3231907,COMBINED,SKIP,0.41213490803299435,0,,,NO
3231907,COMBINED,SKIP,0.3911665018837913,0,,,NO
3231902,COMBINED,SKIP,0.2966642997485088,0,,,NO
3231907,COMBINED,SKIP,0.388438048609384,0,,,NO
3231902,COMBINED,SKIP,0.32327136196595174,0,,,NO
3231902,COMBINED,SKIP,0.32271919089251927,0,,,NO
3231907,COMBINED,SKIP,0.385163904556461,0,,,NO
3231902,COMBINED,SKIP,0.32171217703786686,0,,,NO
3240394,COMBINED,SKIP,0.46642029387747524,0,,,NO
3240390,COMBINED,SKIP,0.46629901399410684,0,,,YES
3240382,COMBINED,SKIP,0.4515822047190213,0,,,YES
3240388,COMBINED,SKIP,0.4447646392206089,0,,,YES
3240382,COMBINED,SKIP,0.45131478093273597,0,,,YES
3240388,COMBINED,SKIP,0.44450324875195574,0,,,YES
3240382,COMBINED,SKIP,0.4511842981697403,0,,,YES
3240388,COMBINED,SKIP,0.44423106342470453,0,,,YES
3240382,COMBINED,SKIP,0.4510486993160289,0,,,YES
3240388,COMBINED,SKIP,0.4756881724648968,0,,,YES
3240388,COMBINED,SKIP,0.47490969956846146,0,,,YES
3240382,COMBINED,SKIP,0.4582936618495807,0,,,YES
3240388,COMBINED,SKIP,0.4481977501818686,0,,,YES
3240382,COMBINED,SKIP,0.4581661879717907,0,,,YES
3240388,COMBINED,SKIP,0.4512617565530371,0,,,YES
3240382,COMBINED,SKIP,0.4580432809878665,0,,,YES
3240388,COMBINED,SKIP,0.4509884929943728,0,,,YES
3240382,COMBINED,SKIP,0.45791512003072354,0,,,YES
3240383,COMBINED,SKIP,0.5096722710915493,0,,,YES
3240394,COMBINED,SKIP,0.47082645088445674,0,,,NO
3240808,COMBINED,SKIP,0.4323588526007641,0,,,NO
3231907,COMBINED,SKIP,0.4127182249077845,0,,,NO
3231902,COMBINED,SKIP,0.3210538740835095,0,,,NO
3231907,COMBINED,SKIP,0.39028413385461364,0,,,NO
3231902,COMBINED,SKIP,0.3240321171980699,0,,,NO
3231902,COMBINED,SKIP,0.32378138014995417,0,,,NO
3231907,COMBINED,SKIP,0.3877532273049706,0,,,NO
3231907,COMBINED,SKIP,0.38666346921260913,0,,,NO
3231907,COMBINED,SKIP,0.3856987279381015,0,,,NO
3231902,COMBINED,SKIP,0.32144891787976293,0,,,NO
3231902,COMBINED,SKIP,0.3199825594070058,0,,,NO
3231907,COMBINED,SKIP,0.38414607003594275,0,,,NO
3231902,COMBINED,SKIP,0.3194421114319539,0,,,NO
3231902,COMBINED,SKIP,0.32068851123250547,0,,,NO
3231907,COMBINED,SKIP,0.4506468221500384,0,,,NO
3231902,COMBINED,SKIP,0.3219767593066443,0,,,NO
3231907,COMBINED,SKIP,0.3842707552439239,0,,,NO
3231907,COMBINED,SKIP,0.38571012284267,0,,,NO
3231902,COMBINED,SKIP,0.30951881996453035,0,,,NO
3231907,COMBINED,SKIP,0.45488975863437847,0,,,NO
3231902,COMBINED,SKIP,0.30545076347020755,0,,,NO
3231907,COMBINED,SKIP,0.45844157118342105,0,,,NO
3231907,COMBINED,SKIP,0.38481571720123564,0,,,NO
3231902,COMBINED,SKIP,0.3197057602371304,0,,,NO
3231902,COMBINED,SKIP,0.2999983230862107,0,,,NO
3231902,COMBINED,SKIP,0.30923880824359495,0,,,NO
3231907,COMBINED,SKIP,0.4506997759695225,0,,,NO
3231902,COMBINED,SKIP,0.30516286622514294,0,,,NO
3231907,COMBINED,SKIP,0.45835419087843754,0,,,NO
3240383,COMBINED,SKIP,0.5137371339584192,0,,,YES
3240394,COMBINED,SKIP,0.4663093371199662,0,,,NO
3240382,COMBINED,SKIP,0.4509149413673914,0,,,YES
3231907,COMBINED,SKIP,0.4576140486214801,0,,,NO
3231907,COMBINED,SKIP,0.4549793972455322,0,,,NO
3231902,COMBINED,SKIP,0.3089450690240578,0,,,NO
3231902,COMBINED,SKIP,0.30573648174471313,0,,,NO
3231902,COMBINED,SKIP,0.30487300927347016,0,,,NO
3231907,COMBINED,SKIP,0.3655124327774498,0,,,NO
3231907,COMBINED,SKIP,0.4547960679543281,0,,,NO
3231907,COMBINED,SKIP,0.4588896930843426,0,,,NO
3231902,COMBINED,SKIP,0.29997852594867236,0,,,NO
3231902,COMBINED,SKIP,0.31667406356746947,0,,,NO
3231902,COMBINED,SKIP,0.31295878540251115,0,,,NO
3231907,COMBINED,SKIP,0.3542615081873662,0,,,NO
3231902,COMBINED,BUY_YES,0.9213018185922569,0.17000000000000004,,,NO
3231902,COMBINED,SKIP,0.2930358581305229,0,,,NO
3231902,COMBINED,SKIP,0.3078396953013309,0,,,NO
3231907,COMBINED,SKIP,0.4308948011219489,0,,,NO
3231902,COMBINED,SKIP,0.3075379785996688,0,,,NO
3231907,COMBINED,SKIP,0.359885332505779,0,,,NO
3231902,COMBINED,SKIP,0.31698557803404553,0,,,NO
3231907,COMBINED,SKIP,0.3588845967273801,0,,,NO
