opportunity_id,net_pnl,reproduced_net_pnl,new_net_pnl,sign_changed
2766436_2026-07-03T08:10:35.994210+00:00,-1.002,-1.002000064,-1.0010320320000001,False
2766486_2026-07-03T08:25:36.827160+00:00,1.1257,1.1256999619999999,1.126680981,False
2766514_2026-07-03T08:40:36.865026+00:00,3.998,3.998,3.999,False
2766585_2026-07-03T08:55:37.944894+00:00,-1.002,-1.0019999998,-1.0009998999,False
2766617_2026-07-03T09:10:36.889285+00:00,0.4905,0.49050004999999997,0.4915250249999999,False
2766648_2026-07-03T09:25:36.860299+00:00,-1.002,-1.001999998,-1.0009989990000001,False
2766677_2026-07-03T09:40:36.369734+00:00,-1.002,-1.002,-1.001,False
2766736_2026-07-03T09:55:35.808511+00:00,0.0397,0.039699936,0.04066796800000004,False
2766900_2026-07-03T10:10:36.898219+00:00,2.123,2.123,2.124,False
2766932_2026-07-03T10:25:37.404879+00:00,0.5853,0.5853000020000001,0.5863010009999999,False
2767057_2026-07-03T10:40:36.370273+00:00,0.0289,0.028900054,0.029927027000000037,False
2767513_2026-07-03T10:55:36.891824+00:00,-1.002,-1.002000012,-1.0010060060000001,False
2767856_2026-07-03T11:10:35.846696+00:00,0.0081,0.008100002,0.009101001000000027,False
2767905_2026-07-03T11:25:37.980421+00:00,-1.002,-1.00199997,-1.0009849849999999,False
2767935_2026-07-03T11:40:36.786299+00:00,-1.002,-1.001999998,-1.000998999,False
2768250_2026-07-03T11:55:36.628725+00:00,-0.001,-0.0009999979999999998,1.0010000000297472e-06,False
2768378_2026-07-03T12:10:36.079618+00:00,0.0397,0.039699936,0.04066796800000004,False
2768424_2026-07-03T12:25:36.091674+00:00,-1.002,-1.0019999998,-1.0009998998999998,False
2768466_2026-07-03T12:40:36.330740+00:00,-1.002,-1.002,-1.001,False
2768547_2026-07-03T12:55:36.325514+00:00,0.1216,0.121599992,0.12259599600000004,False
2768621_2026-07-03T13:10:36.331411+00:00,0.2175,0.21750002,0.2185100100000001,False
2768658_2026-07-03T13:25:35.807718+00:00,2.5694,2.5694000160000003,2.570408008,False
2768686_2026-07-03T13:40:35.864544+00:00,7.3313,7.331300008,7.332304004,False
2768837_2026-07-03T13:55:37.205090+00:00,-1.002,-1.001999996,-1.0009979979999999,False
2768979_2026-07-03T14:25:36.252688+00:00,0.0397,0.039699936,0.04066796800000004,False
2769016_2026-07-03T14:40:35.819635+00:00,0.6647,0.66469996,0.6656799800000002,False
2769100_2026-07-03T14:55:36.335188+00:00,0.0081,0.008100002,0.009101001000000027,False
2769140_2026-07-03T15:10:36.955368+00:00,0.0184,0.018400016,0.01940800799999998,False
2769371_2026-07-03T15:40:36.296843+00:00,-1.002,-1.002000012,-1.0010060060000001,False
2769670_2026-07-03T15:55:36.802630+00:00,0.0397,0.039699936,0.04066796800000004,False
2769980_2026-07-03T16:10:37.683054+00:00,0.1344,0.134399936,0.13536796800000003,False
2770015_2026-07-03T16:25:36.306645+00:00,0.003,0.00300005,0.004025025000000057,False
2770083_2026-07-03T16:40:36.381175+00:00,-1.002,-1.002000016,-1.001008008,False
2770244_2026-07-03T16:55:36.759455+00:00,0.248,0.248,0.249,False
2771007_2026-07-03T17:10:36.362291+00:00,0.004,0.004000072,0.0050360360000000414,False
2771040_2026-07-03T17:25:36.360667+00:00,-1.002,-1.002,-1.001,False
2771079_2026-07-03T17:40:35.837133+00:00,0.2638,0.26380003599999996,0.264818018,False
2771178_2026-07-03T17:55:37.711183+00:00,-1.002,-1.002000016,-1.0010080080000001,False
2771478_2026-07-03T18:10:36.896784+00:00,-1.002,-1.001999998,-1.0009989990000001,False
2771626_2026-07-03T18:25:35.786973+00:00,1.498,1.498,1.499,False
2771835_2026-07-03T18:40:36.326269+00:00,0.1091,0.10910002,0.11011000999999992,False
2772131_2026-07-03T18:55:36.383121+00:00,-1.002,-1.002000024,-1.0010120120000001,False
