opportunity_id,market_id,asset,calendar_date,decision_at,time_left_min,executable_ask,diagnostic_mid,diagnostic_half_spread,diagnostic_spread_cost,shares,target,gross_pnl,net_pnl,reproduced_net_pnl,historical_fee,historical_net_pnl,scenario_id,scenario_fee,scenario_net_pnl,sign_changed
2857001_2026-07-10T08:40:21.183512+00:00,2857001,BTC,2026-07-10,2026-07-10T08:40:21.183512+00:00,4.65,0.011,0.010499999999999999,0.0005000000000000004,0.04545455000000004,90.9091,0,-1.0,-1.002,-1.0020001001999999,,,0.1% Demonstration Scenario,0.001,-1.0010000999999997,False
2857414_2026-07-10T09:10:20.581480+00:00,2857414,BTC,2026-07-10,2026-07-10T09:10:20.581480+00:00,4.66,0.34,0.335,0.0050000000000000044,0.014706000000000012,2.9412,0,-1.0,-1.002,-1.002008016,,,0.1% Demonstration Scenario,0.001,-1.001008,False
2857671_2026-07-10T09:55:22.724469+00:00,2857671,BTC,2026-07-10,2026-07-10T09:55:22.724469+00:00,4.62,0.12,0.11499999999999999,0.0050000000000000044,0.04166650000000004,8.3333,0,-1.0,-1.002,-1.001995992,,,0.1% Demonstration Scenario,0.001,-1.0009959999999998,False
2857790_2026-07-10T10:10:21.620331+00:00,2857790,BTC,2026-07-10,2026-07-10T10:10:21.620331+00:00,4.64,0.08,0.07500000000000001,0.0049999999999999906,0.06249999999999988,12.5,0,-1.0,-1.002,-1.002,,,0.1% Demonstration Scenario,0.001,-1.001,False
2857871_2026-07-10T10:40:21.013475+00:00,2857871,BTC,2026-07-10,2026-07-10T10:40:21.013475+00:00,4.65,0.38,0.375,0.0050000000000000044,0.013158000000000012,2.6316,1,1.6316,1.6296,1.6295919840000002,,,0.1% Demonstration Scenario,0.001,1.6305920000000003,False
2857956_2026-07-10T10:55:20.560579+00:00,2857956,BTC,2026-07-10,2026-07-10T10:55:20.560579+00:00,4.66,0.08,0.07500000000000001,0.0049999999999999906,0.06249999999999988,12.5,0,-1.0,-1.002,-1.002,,,0.1% Demonstration Scenario,0.001,-1.001,False
2858570_2026-07-10T11:25:22.684417+00:00,2858570,BTC,2026-07-10,2026-07-10T11:25:22.684417+00:00,4.62,0.18,0.175,0.0050000000000000044,0.027778000000000025,5.5556,0,-1.0,-1.002,-1.002008016,,,0.1% Demonstration Scenario,0.001,-1.001008,False
2858600_2026-07-10T11:40:21.633899+00:00,2858600,BTC,2026-07-10,2026-07-10T11:40:21.633899+00:00,4.64,0.16,0.155,0.0050000000000000044,0.03125000000000003,6.25,0,-1.0,-1.002,-1.002,,,0.1% Demonstration Scenario,0.001,-1.001,False
2858997_2026-07-10T12:10:21.659529+00:00,2858997,BTC,2026-07-10,2026-07-10T12:10:21.659529+00:00,4.64,0.37,0.365,0.0050000000000000044,0.013513500000000013,2.7027,1,1.7027,1.7007,1.7007010020000002,,,0.1% Demonstration Scenario,0.001,1.7017010000000004,False
2859045_2026-07-10T12:25:22.927276+00:00,2859045,BTC,2026-07-10,2026-07-10T12:25:22.927276+00:00,4.62,0.13,0.125,0.0050000000000000044,0.03846150000000004,7.6923,0,-1.0,-1.002,-1.0019989980000001,,,0.1% Demonstration Scenario,0.001,-1.000999,False
2859073_2026-07-10T12:40:20.886047+00:00,2859073,BTC,2026-07-10,2026-07-10T12:40:20.886047+00:00,4.65,0.06,0.055,0.0049999999999999975,0.08333349999999995,16.6667,0,-1.0,-1.002,-1.002002004,,,0.1% Demonstration Scenario,0.001,-1.0010019999999997,False
2859179_2026-07-10T12:55:21.277033+00:00,2859179,BTC,2026-07-10,2026-07-10T12:55:21.277033+00:00,4.65,0.18,0.175,0.0050000000000000044,0.027778000000000025,5.5556,0,-1.0,-1.002,-1.002008016,,,0.1% Demonstration Scenario,0.001,-1.001008,False
2859312_2026-07-10T13:25:22.536558+00:00,2859312,BTC,2026-07-10,2026-07-10T13:25:22.536558+00:00,4.62,0.18,0.175,0.0050000000000000044,0.027778000000000025,5.5556,0,-1.0,-1.002,-1.002008016,,,0.1% Demonstration Scenario,0.001,-1.001008,False
2859707_2026-07-10T14:10:20.612635+00:00,2859707,BTC,2026-07-10,2026-07-10T14:10:20.612635+00:00,4.66,0.03,0.025,0.0049999999999999975,0.1666664999999999,33.3333,0,-1.0,-1.002,-1.001998998,,,0.1% Demonstration Scenario,0.001,-1.000999,False
2859810_2026-07-10T14:25:21.012789+00:00,2859810,BTC,2026-07-10,2026-07-10T14:25:21.012789+00:00,4.65,0.06,0.055,0.0049999999999999975,0.08333349999999995,16.6667,0,-1.0,-1.002,-1.002002004,,,0.1% Demonstration Scenario,0.001,-1.0010019999999997,False
2859985_2026-07-10T14:55:20.582530+00:00,2859985,BTC,2026-07-10,2026-07-10T14:55:20.582530+00:00,4.66,0.1,0.095,0.0050000000000000044,0.050000000000000044,10.0,0,-1.0,-1.002,-1.002,,,0.1% Demonstration Scenario,0.001,-1.001,False
2860316_2026-07-10T15:40:22.477872+00:00,2860316,BTC,2026-07-10,2026-07-10T15:40:22.477872+00:00,4.63,0.04,0.035,0.0049999999999999975,0.12499999999999994,25.0,0,-1.0,-1.002,-1.002,,,0.1% Demonstration Scenario,0.001,-1.001,False
2861208_2026-07-10T16:10:21.740500+00:00,2861208,BTC,2026-07-10,2026-07-10T16:10:21.740500+00:00,4.64,0.31,0.305,0.0050000000000000044,0.016129000000000015,3.2258,1,2.2258,2.2238,2.223802004,,,0.1% Demonstration Scenario,0.001,2.224802,False
2861299_2026-07-10T16:25:22.144233+00:00,2861299,BTC,2026-07-10,2026-07-10T16:25:22.144233+00:00,4.63,0.14,0.135,0.0050000000000000044,0.03571450000000003,7.1429,0,-1.0,-1.002,-1.0020060120000003,,,0.1% Demonstration Scenario,0.001,-1.001006,False
2861515_2026-07-10T16:40:21.495439+00:00,2861515,BTC,2026-07-10,2026-07-10T16:40:21.495439+00:00,4.64,0.04,0.035,0.0049999999999999975,0.12499999999999994,25.0,0,-1.0,-1.002,-1.002,,,0.1% Demonstration Scenario,0.001,-1.001,False
2862644_2026-07-10T17:10:21.938424+00:00,2862644,BTC,2026-07-10,2026-07-10T17:10:21.938424+00:00,4.63,0.04,0.035,0.0049999999999999975,0.12499999999999994,25.0,0,-1.0,-1.002,-1.002,,,0.1% Demonstration Scenario,0.001,-1.001,False
2862813_2026-07-10T17:40:20.573421+00:00,2862813,BTC,2026-07-10,2026-07-10T17:40:20.573421+00:00,4.66,0.03,0.025,0.0049999999999999975,0.1666664999999999,33.3333,0,-1.0,-1.002,-1.001998998,,,0.1% Demonstration Scenario,0.001,-1.000999,False
2863170_2026-07-10T18:40:21.467934+00:00,2863170,BTC,2026-07-10,2026-07-10T18:40:21.467934+00:00,4.64,0.27,0.265,0.0050000000000000044,0.018518500000000018,3.7037,0,-1.0,-1.002,-1.0019989980000001,,,0.1% Demonstration Scenario,0.001,-1.000999,False
2863249_2026-07-10T18:55:21.167746+00:00,2863249,BTC,2026-07-10,2026-07-10T18:55:21.167746+00:00,4.65,0.02,0.015,0.005000000000000001,0.25000000000000006,50.0,0,-1.0,-1.002,-1.002,,,0.1% Demonstration Scenario,0.001,-1.001,False
2863580_2026-07-10T19:25:21.876741+00:00,2863580,BTC,2026-07-10,2026-07-10T19:25:21.876741+00:00,4.64,0.12,0.11499999999999999,0.0050000000000000044,0.04166650000000004,8.3333,0,-1.0,-1.002,-1.001995992,,,0.1% Demonstration Scenario,0.001,-1.0009959999999998,False
2863739_2026-07-10T19:55:21.804441+00:00,2863739,BTC,2026-07-10,2026-07-10T19:55:21.804441+00:00,4.64,0.28,0.275,0.0050000000000000044,0.017857000000000015,3.5714,0,-1.0,-1.002,-1.001991984,,,0.1% Demonstration Scenario,0.001,-1.000992,False
2863784_2026-07-10T20:10:22.039139+00:00,2863784,BTC,2026-07-10,2026-07-10T20:10:22.039139+00:00,4.63,0.04,0.035,0.0049999999999999975,0.12499999999999994,25.0,0,-1.0,-1.002,-1.002,,,0.1% Demonstration Scenario,0.001,-1.001,False
2863820_2026-07-10T20:25:20.554047+00:00,2863820,BTC,2026-07-10,2026-07-10T20:25:20.554047+00:00,4.66,0.35,0.345,0.0050000000000000044,0.014285500000000012,2.8571,0,-1.0,-1.002,-1.0019849699999999,,,0.1% Demonstration Scenario,0.001,-1.0009849999999998,False
2863985_2026-07-10T20:55:21.638784+00:00,2863985,BTC,2026-07-10,2026-07-10T20:55:21.638784+00:00,4.64,0.18,0.175,0.0050000000000000044,0.027778000000000025,5.5556,0,-1.0,-1.002,-1.002008016,,,0.1% Demonstration Scenario,0.001,-1.001008,False
2864270_2026-07-10T21:55:22.485055+00:00,2864270,BTC,2026-07-10,2026-07-10T21:55:22.485055+00:00,4.63,0.13,0.125,0.0050000000000000044,0.03846150000000004,7.6923,0,-1.0,-1.002,-1.0019989980000001,,,0.1% Demonstration Scenario,0.001,-1.000999,False
2865017_2026-07-10T23:10:22.597843+00:00,2865017,BTC,2026-07-10,2026-07-10T23:10:22.597843+00:00,4.62,0.05,0.045,0.0050000000000000044,0.10000000000000009,20.0,1,19.0,18.998,18.998,,,0.1% Demonstration Scenario,0.001,18.999,False
2865165_2026-07-10T23:55:22.434899+00:00,2865165,BTC,2026-07-10,2026-07-10T23:55:22.434899+00:00,4.63,0.05,0.0475,0.0025000000000000022,0.050000000000000044,20.0,0,-1.0,-1.002,-1.002,,,0.1% Demonstration Scenario,0.001,-1.001,False
2865265_2026-07-11T00:10:21.514597+00:00,2865265,BTC,2026-07-11,2026-07-11T00:10:21.514597+00:00,4.64,0.04,0.035,0.0049999999999999975,0.12499999999999994,25.0,0,-1.0,-1.002,-1.002,,,0.1% Demonstration Scenario,0.001,-1.001,False
2865396_2026-07-11T00:40:21.644802+00:00,2865396,BTC,2026-07-11,2026-07-11T00:40:21.644802+00:00,4.64,0.13,0.125,0.0050000000000000044,0.03846150000000004,7.6923,1,6.6923,6.6903,6.690301002000001,,,0.1% Demonstration Scenario,0.001,6.691301,False
2865460_2026-07-11T00:55:20.561407+00:00,2865460,BTC,2026-07-11,2026-07-11T00:55:20.561407+00:00,4.66,0.26,0.255,0.0050000000000000044,0.01923100000000002,3.8462,0,-1.0,-1.002,-1.0020120240000001,,,0.1% Demonstration Scenario,0.001,-1.001012,False
2866544_2026-07-11T02:55:21.485572+00:00,2866544,BTC,2026-07-11,2026-07-11T02:55:21.485572+00:00,4.64,0.4,0.395,0.0050000000000000044,0.012500000000000011,2.5,1,1.5,1.498,1.498,,,0.1% Demonstration Scenario,0.001,1.499,False
2866651_2026-07-11T03:25:21.524858+00:00,2866651,BTC,2026-07-11,2026-07-11T03:25:21.524858+00:00,4.64,0.13,0.125,0.0050000000000000044,0.03846150000000004,7.6923,0,-1.0,-1.002,-1.0019989980000001,,,0.1% Demonstration Scenario,0.001,-1.000999,False
2867247_2026-07-11T04:10:22.593062+00:00,2867247,BTC,2026-07-11,2026-07-11T04:10:22.593062+00:00,4.62,0.09,0.08499999999999999,0.0050000000000000044,0.05555550000000005,11.1111,0,-1.0,-1.002,-1.001998998,,,0.1% Demonstration Scenario,0.001,-1.000999,False
2867437_2026-07-11T04:55:21.024087+00:00,2867437,BTC,2026-07-11,2026-07-11T04:55:21.024087+00:00,4.65,0.16,0.155,0.0050000000000000044,0.03125000000000003,6.25,0,-1.0,-1.002,-1.002,,,0.1% Demonstration Scenario,0.001,-1.001,False
2867744_2026-07-11T05:40:21.529285+00:00,2867744,BTC,2026-07-11,2026-07-11T05:40:21.529285+00:00,4.64,0.23,0.225,0.0050000000000000044,0.021739000000000022,4.3478,0,-1.0,-1.002,-1.0019939880000002,,,0.1% Demonstration Scenario,0.001,-1.0009940000000002,False
2867815_2026-07-11T05:55:22.462440+00:00,2867815,BTC,2026-07-11,2026-07-11T05:55:22.462440+00:00,4.63,0.24,0.235,0.0050000000000000044,0.020833500000000015,4.1667,0,-1.0,-1.002,-1.0020080159999998,,,0.1% Demonstration Scenario,0.001,-1.0010079999999997,False
2868382_2026-07-11T07:10:21.488914+00:00,2868382,BTC,2026-07-11,2026-07-11T07:10:21.488914+00:00,4.64,0.32,0.315,0.0050000000000000044,0.015625000000000014,3.125,0,-1.0,-1.002,-1.002,,,0.1% Demonstration Scenario,0.001,-1.001,False
2868545_2026-07-11T07:55:21.269024+00:00,2868545,BTC,2026-07-11,2026-07-11T07:55:21.269024+00:00,4.65,0.15,0.14500000000000002,0.004999999999999977,0.03333349999999984,6.6667,0,-1.0,-1.002,-1.0020050099999998,,,0.1% Demonstration Scenario,0.001,-1.0010049999999997,False
2868778_2026-07-11T08:55:21.034524+00:00,2868778,BTC,2026-07-11,2026-07-11T08:55:21.034524+00:00,4.65,0.15,0.14500000000000002,0.004999999999999977,0.03333349999999984,6.6667,0,-1.0,-1.002,-1.0020050099999998,,,0.1% Demonstration Scenario,0.001,-1.0010049999999997,False
2868832_2026-07-11T09:10:21.045439+00:00,2868832,BTC,2026-07-11,2026-07-11T09:10:21.045439+00:00,4.65,0.38,0.375,0.0050000000000000044,0.013158000000000012,2.6316,0,-1.0,-1.002,-1.002008016,,,0.1% Demonstration Scenario,0.001,-1.001008,False
2869062_2026-07-11T09:55:21.943890+00:00,2869062,BTC,2026-07-11,2026-07-11T09:55:21.943890+00:00,4.63,0.24,0.235,0.0050000000000000044,0.020833500000000015,4.1667,0,-1.0,-1.002,-1.0020080159999998,,,0.1% Demonstration Scenario,0.001,-1.0010079999999997,False
2869137_2026-07-11T10:25:22.031663+00:00,2869137,BTC,2026-07-11,2026-07-11T10:25:22.031663+00:00,4.63,0.2,0.19,0.010000000000000009,0.050000000000000044,5.0,0,-1.0,-1.002,-1.002,,,0.1% Demonstration Scenario,0.001,-1.001,False
2869173_2026-07-11T10:40:22.459711+00:00,2869173,BTC,2026-07-11,2026-07-11T10:40:22.459711+00:00,4.63,0.07,0.065,0.0050000000000000044,0.07142850000000006,14.2857,0,-1.0,-1.002,-1.0019989980000001,,,0.1% Demonstration Scenario,0.001,-1.000999,False
2869406_2026-07-11T11:25:22.472788+00:00,2869406,BTC,2026-07-11,2026-07-11T11:25:22.472788+00:00,4.63,0.11,0.10500000000000001,0.0049999999999999906,0.04545449999999991,9.0909,0,-1.0,-1.002,-1.001998998,,,0.1% Demonstration Scenario,0.001,-1.000999,False
2870049_2026-07-11T12:25:22.478508+00:00,2870049,BTC,2026-07-11,2026-07-11T12:25:22.478508+00:00,4.63,0.07,0.065,0.0050000000000000044,0.07142850000000006,14.2857,0,-1.0,-1.002,-1.0019989980000001,,,0.1% Demonstration Scenario,0.001,-1.000999,False
2870088_2026-07-11T12:40:22.061239+00:00,2870088,BTC,2026-07-11,2026-07-11T12:40:22.061239+00:00,4.63,0.08,0.07500000000000001,0.0049999999999999906,0.06249999999999988,12.5,0,-1.0,-1.002,-1.002,,,0.1% Demonstration Scenario,0.001,-1.001,False
2870243_2026-07-11T13:10:20.583852+00:00,2870243,BTC,2026-07-11,2026-07-11T13:10:20.583852+00:00,4.66,0.25,0.245,0.0050000000000000044,0.020000000000000018,4.0,0,-1.0,-1.002,-1.002,,,0.1% Demonstration Scenario,0.001,-1.001,False
2870923_2026-07-11T14:55:22.525548+00:00,2870923,BTC,2026-07-11,2026-07-11T14:55:22.525548+00:00,4.62,0.14,0.135,0.0050000000000000044,0.03571450000000003,7.1429,0,-1.0,-1.002,-1.0020060120000003,,,0.1% Demonstration Scenario,0.001,-1.001006,False
2871107_2026-07-11T15:25:22.317639+00:00,2871107,BTC,2026-07-11,2026-07-11T15:25:22.317639+00:00,4.63,0.32,0.315,0.0050000000000000044,0.015625000000000014,3.125,0,-1.0,-1.002,-1.002,,,0.1% Demonstration Scenario,0.001,-1.001,False
2871128_2026-07-11T15:40:20.619196+00:00,2871128,BTC,2026-07-11,2026-07-11T15:40:20.619196+00:00,4.66,0.04,0.035,0.0049999999999999975,0.12499999999999994,25.0,0,-1.0,-1.002,-1.002,,,0.1% Demonstration Scenario,0.001,-1.001,False
2871591_2026-07-11T16:10:21.189908+00:00,2871591,BTC,2026-07-11,2026-07-11T16:10:21.189908+00:00,4.65,0.15,0.14500000000000002,0.004999999999999977,0.03333349999999984,6.6667,1,5.6667,5.6647,5.66469499,,,0.1% Demonstration Scenario,0.001,5.6656949999999995,False
2871822_2026-07-11T16:40:22.688090+00:00,2871822,BTC,2026-07-11,2026-07-11T16:40:22.688090+00:00,4.62,0.08,0.07500000000000001,0.0049999999999999906,0.06249999999999988,12.5,0,-1.0,-1.002,-1.002,,,0.1% Demonstration Scenario,0.001,-1.001,False
2871907_2026-07-11T16:55:21.127451+00:00,2871907,BTC,2026-07-11,2026-07-11T16:55:21.127451+00:00,4.65,0.31,0.305,0.0050000000000000044,0.016129000000000015,3.2258,1,2.2258,2.2238,2.223802004,,,0.1% Demonstration Scenario,0.001,2.224802,False
2872733_2026-07-11T17:55:20.609710+00:00,2872733,BTC,2026-07-11,2026-07-11T17:55:20.609710+00:00,4.66,0.11,0.10500000000000001,0.0049999999999999906,0.04545449999999991,9.0909,0,-1.0,-1.002,-1.001998998,,,0.1% Demonstration Scenario,0.001,-1.000999,False
2873116_2026-07-11T18:40:21.761146+00:00,2873116,BTC,2026-07-11,2026-07-11T18:40:21.761146+00:00,4.64,0.25,0.245,0.0050000000000000044,0.020000000000000018,4.0,1,3.0,2.998,2.998,,,0.1% Demonstration Scenario,0.001,2.999,False
2873217_2026-07-11T18:55:22.926982+00:00,2873217,BTC,2026-07-11,2026-07-11T18:55:22.926982+00:00,4.62,0.05,0.045,0.0050000000000000044,0.10000000000000009,20.0,0,-1.0,-1.002,-1.002,,,0.1% Demonstration Scenario,0.001,-1.001,False
2873452_2026-07-11T19:10:22.176966+00:00,2873452,BTC,2026-07-11,2026-07-11T19:10:22.176966+00:00,4.63,0.29,0.28500000000000003,0.004999999999999949,0.017241499999999823,3.4483,0,-1.0,-1.002,-1.002007014,,,0.1% Demonstration Scenario,0.001,-1.0010069999999998,False
2873925_2026-07-11T20:55:21.704015+00:00,2873925,BTC,2026-07-11,2026-07-11T20:55:21.704015+00:00,4.64,0.17,0.165,0.0050000000000000044,0.029412000000000025,5.8824,0,-1.0,-1.002,-1.002008016,,,0.1% Demonstration Scenario,0.001,-1.001008,False
2874061_2026-07-11T21:40:22.869213+00:00,2874061,BTC,2026-07-11,2026-07-11T21:40:22.869213+00:00,4.62,0.18,0.175,0.0050000000000000044,0.027778000000000025,5.5556,0,-1.0,-1.002,-1.002008016,,,0.1% Demonstration Scenario,0.001,-1.001008,False
2875009_2026-07-11T22:25:22.809638+00:00,2875009,BTC,2026-07-11,2026-07-11T22:25:22.809638+00:00,4.62,0.09,0.08499999999999999,0.0050000000000000044,0.05555550000000005,11.1111,0,-1.0,-1.002,-1.001998998,,,0.1% Demonstration Scenario,0.001,-1.000999,False
2875130_2026-07-11T22:40:20.611694+00:00,2875130,BTC,2026-07-11,2026-07-11T22:40:20.611694+00:00,4.66,0.26,0.255,0.0050000000000000044,0.01923100000000002,3.8462,0,-1.0,-1.002,-1.0020120240000001,,,0.1% Demonstration Scenario,0.001,-1.001012,False
2875223_2026-07-11T22:55:22.850431+00:00,2875223,BTC,2026-07-11,2026-07-11T22:55:22.850431+00:00,4.62,0.15,0.14500000000000002,0.004999999999999977,0.03333349999999984,6.6667,0,-1.0,-1.002,-1.0020050099999998,,,0.1% Demonstration Scenario,0.001,-1.0010049999999997,False
2876110_2026-07-11T23:10:22.881198+00:00,2876110,BTC,2026-07-11,2026-07-11T23:10:22.881198+00:00,4.62,0.08,0.07500000000000001,0.0049999999999999906,0.06249999999999988,12.5,0,-1.0,-1.002,-1.002,,,0.1% Demonstration Scenario,0.001,-1.001,False
2876152_2026-07-11T23:25:22.908671+00:00,2876152,BTC,2026-07-11,2026-07-11T23:25:22.908671+00:00,4.62,0.01,0.006500000000000001,0.0034999999999999996,0.35,100.0,0,-1.0,-1.002,-1.002,,,0.1% Demonstration Scenario,0.001,-1.001,False
2876181_2026-07-11T23:40:21.142402+00:00,2876181,BTC,2026-07-11,2026-07-11T23:40:21.142402+00:00,4.65,0.22,0.215,0.0050000000000000044,0.02272750000000002,4.5455,1,3.5455,3.5435,3.54348998,,,0.1% Demonstration Scenario,0.001,3.54449,False
2876250_2026-07-11T23:55:20.611182+00:00,2876250,BTC,2026-07-11,2026-07-11T23:55:20.611182+00:00,4.66,0.1,0.095,0.0050000000000000044,0.050000000000000044,10.0,0,-1.0,-1.002,-1.002,,,0.1% Demonstration Scenario,0.001,-1.001,False
2876441_2026-07-12T00:40:21.198382+00:00,2876441,BTC,2026-07-12,2026-07-12T00:40:21.198382+00:00,4.65,0.09,0.08499999999999999,0.0050000000000000044,0.05555550000000005,11.1111,0,-1.0,-1.002,-1.001998998,,,0.1% Demonstration Scenario,0.001,-1.000999,False
2876890_2026-07-12T01:55:20.622543+00:00,2876890,BTC,2026-07-12,2026-07-12T01:55:20.622543+00:00,4.66,0.23,0.225,0.0050000000000000044,0.021739000000000022,4.3478,0,-1.0,-1.002,-1.0019939880000002,,,0.1% Demonstration Scenario,0.001,-1.0009940000000002,False
2876938_2026-07-12T02:10:21.649409+00:00,2876938,BTC,2026-07-12,2026-07-12T02:10:21.649409+00:00,4.64,0.11,0.10500000000000001,0.0049999999999999906,0.04545449999999991,9.0909,0,-1.0,-1.002,-1.001998998,,,0.1% Demonstration Scenario,0.001,-1.000999,False
2877000_2026-07-12T02:40:21.072984+00:00,2877000,BTC,2026-07-12,2026-07-12T02:40:21.072984+00:00,4.65,0.26,0.255,0.0050000000000000044,0.01923100000000002,3.8462,0,-1.0,-1.002,-1.0020120240000001,,,0.1% Demonstration Scenario,0.001,-1.001012,False
2877140_2026-07-12T03:10:22.592411+00:00,2877140,BTC,2026-07-12,2026-07-12T03:10:22.592411+00:00,4.62,0.13,0.125,0.0050000000000000044,0.03846150000000004,7.6923,1,6.6923,6.6903,6.690301002000001,,,0.1% Demonstration Scenario,0.001,6.691301,False
2877311_2026-07-12T03:55:22.820208+00:00,2877311,BTC,2026-07-12,2026-07-12T03:55:22.820208+00:00,4.62,0.36,0.355,0.0050000000000000044,0.013889000000000012,2.7778,1,1.7778,1.7758,1.775791984,,,0.1% Demonstration Scenario,0.001,1.7767920000000001,False
2877992_2026-07-12T04:10:21.202643+00:00,2877992,BTC,2026-07-12,2026-07-12T04:10:21.202643+00:00,4.65,0.07,0.065,0.0050000000000000044,0.07142850000000006,14.2857,0,-1.0,-1.002,-1.0019989980000001,,,0.1% Demonstration Scenario,0.001,-1.000999,False
2878021_2026-07-12T04:25:20.629348+00:00,2878021,BTC,2026-07-12,2026-07-12T04:25:20.629348+00:00,4.66,0.05,0.045,0.0050000000000000044,0.10000000000000009,20.0,0,-1.0,-1.002,-1.002,,,0.1% Demonstration Scenario,0.001,-1.001,False
2878180_2026-07-12T04:40:21.255704+00:00,2878180,BTC,2026-07-12,2026-07-12T04:40:21.255704+00:00,4.65,0.038,0.0345,0.003499999999999996,0.0921052999999999,26.3158,0,-1.0,-1.002,-1.0020004008,,,0.1% Demonstration Scenario,0.001,-1.0010004,False
2878284_2026-07-12T04:55:21.212991+00:00,2878284,BTC,2026-07-12,2026-07-12T04:55:21.212991+00:00,4.65,0.2,0.195,0.0050000000000000044,0.025000000000000022,5.0,0,-1.0,-1.002,-1.002,,,0.1% Demonstration Scenario,0.001,-1.001,False
2878725_2026-07-12T05:25:21.100540+00:00,2878725,BTC,2026-07-12,2026-07-12T05:25:21.100540+00:00,4.65,0.03,0.025,0.0049999999999999975,0.1666664999999999,33.3333,0,-1.0,-1.002,-1.001998998,,,0.1% Demonstration Scenario,0.001,-1.000999,False
2878922_2026-07-12T06:10:22.214876+00:00,2878922,BTC,2026-07-12,2026-07-12T06:10:22.214876+00:00,4.63,0.11,0.10500000000000001,0.0049999999999999906,0.04545449999999991,9.0909,0,-1.0,-1.002,-1.001998998,,,0.1% Demonstration Scenario,0.001,-1.000999,False
2879643_2026-07-12T08:25:21.737703+00:00,2879643,BTC,2026-07-12,2026-07-12T08:25:21.737703+00:00,4.64,0.11,0.10500000000000001,0.0049999999999999906,0.04545449999999991,9.0909,0,-1.0,-1.002,-1.001998998,,,0.1% Demonstration Scenario,0.001,-1.000999,False
2879765_2026-07-12T08:55:22.037600+00:00,2879765,BTC,2026-07-12,2026-07-12T08:55:22.037600+00:00,4.63,0.13,0.125,0.0050000000000000044,0.03846150000000004,7.6923,0,-1.0,-1.002,-1.0019989980000001,,,0.1% Demonstration Scenario,0.001,-1.000999,False
2879811_2026-07-12T09:10:22.566508+00:00,2879811,BTC,2026-07-12,2026-07-12T09:10:22.566508+00:00,4.62,0.37,0.365,0.0050000000000000044,0.013513500000000013,2.7027,0,-1.0,-1.002,-1.001998998,,,0.1% Demonstration Scenario,0.001,-1.000999,False
2879836_2026-07-12T09:25:21.133804+00:00,2879836,BTC,2026-07-12,2026-07-12T09:25:21.133804+00:00,4.65,0.01,0.0085,0.0014999999999999996,0.14999999999999997,100.0,0,-1.0,-1.002,-1.002,,,0.1% Demonstration Scenario,0.001,-1.001,False
2879943_2026-07-12T09:55:20.636079+00:00,2879943,BTC,2026-07-12,2026-07-12T09:55:20.636079+00:00,4.66,0.26,0.255,0.0050000000000000044,0.01923100000000002,3.8462,0,-1.0,-1.002,-1.0020120240000001,,,0.1% Demonstration Scenario,0.001,-1.001012,False
