opportunity_id,net_pnl,reproduced_net_pnl,new_net_pnl,sign_changed
3133991_2026-07-28T21:55:44.135020+00:00,-1.002,-1.002000014,-1.0000069999999999,False
3135888_2026-07-28T22:40:42.538121+00:00,-1.002,-1.002000016,-1.000008,False
3141485_2026-07-28T23:25:44.564928+00:00,13.2837,13.283700002,13.285701,False
3142367_2026-07-29T00:55:43.612483+00:00,-1.002,-1.002000014,-1.0000069999999999,False
3142638_2026-07-29T01:40:44.704850+00:00,-1.002,-1.002000016,-1.000008,False
3142781_2026-07-29T01:55:44.601996+00:00,-1.002,-1.002,-1.0,False
3150049_2026-07-29T06:55:43.842135+00:00,-1.002,-1.001999998,-0.999999,False
3151529_2026-07-29T10:25:43.512398+00:00,-1.002,-1.001999998,-0.9999990000000001,False
3155014_2026-07-29T12:55:42.583079+00:00,-1.002,-1.002000016,-1.000008,False
3155768_2026-07-29T13:55:42.557456+00:00,2.123,2.123,2.125,False
3157228_2026-07-29T15:25:43.589858+00:00,-1.002,-1.002,-1.0,False
3182746_2026-07-29T19:25:43.002914+00:00,-1.002,-1.002,-1.0,False
3187613_2026-07-29T20:10:44.072599+00:00,32.3313,32.331300002,32.333301,False
3188372_2026-07-29T20:55:43.093513+00:00,-1.002,-1.00200002,-1.0000099999999998,False
3190201_2026-07-29T21:10:44.011497+00:00,-1.002,-1.002000016,-1.000008,False
3196869_2026-07-30T04:25:29.896765+00:00,-1.002,-1.001999992,-0.9999959999999999,False
3199352_2026-07-30T06:55:28.813623+00:00,-1.002,-1.00199997,-0.9999849999999999,False
3199615_2026-07-30T07:55:31.224454+00:00,-1.002,-1.002000012,-1.0000060000000002,False
3215202_2026-07-31T01:25:29.266076+00:00,-1.002,-1.002000016,-1.000008,False
3218942_2026-07-31T05:25:33.657269+00:00,-1.002,-1.002,-1.0,False
3220686_2026-07-31T11:55:11.797834+00:00,-1.002,-1.002000014,-1.0000069999999999,False
3222390_2026-07-31T14:25:16.156643+00:00,-1.002,-1.00199997,-0.9999849999999999,False
3222933_2026-07-31T15:25:16.689530+00:00,-1.002,-1.001999998,-0.999999,False
3223128_2026-07-31T15:55:18.081018+00:00,-1.002,-1.002,-1.0,False
3226521_2026-07-31T17:10:13.018095+00:00,2.4463,2.446299986,2.4482930000000005,False
3231554_2026-07-31T20:40:11.873212+00:00,-1.002,-1.001999998,-0.9999990000000001,False
3231676_2026-07-31T20:55:13.974461+00:00,-1.002,-1.002000016,-1.000008,False
3234658_2026-08-01T01:25:14.110270+00:00,-1.002,-1.002,-1.0,False
3235397_2026-08-01T02:55:13.675008+00:00,-1.002,-1.002,-1.0,False
3237617_2026-08-01T05:25:15.968299+00:00,-1.002,-1.001999998,-0.9999990000000001,False
3240394_2026-08-01T13:10:15.328403+00:00,-1.002,-1.001999984,-0.9999920000000001,False
3247798_2026-08-01T21:40:57.875343+00:00,2.123,2.123,2.125,False
3252038_2026-08-02T00:25:14.819312+00:00,-1.002,-1.002000024,-1.0000120000000001,False
3254692_2026-08-02T04:40:53.447111+00:00,-1.002,-1.001999998,-0.999999,False
3258612_2026-08-02T06:55:07.142696+00:00,-1.002,-1.002000016,-1.000008,False
3259929_2026-08-02T10:55:09.518351+00:00,1.7758,1.775799984,1.777792,False
3262372_2026-08-02T15:25:08.173845+00:00,1.7007,1.700700002,1.7027010000000002,False
3271345_2026-08-02T19:10:05.595700+00:00,-1.002,-1.002000014,-1.0000069999999999,False
3273936_2026-08-02T20:25:04.996463+00:00,-1.002,-1.002,-1.0,False
3275478_2026-08-02T21:40:05.701560+00:00,4.5536,4.553599984,4.555592,False
3277876_2026-08-02T23:40:04.939604+00:00,-1.002,-1.002000016,-1.000008,False
3278098_2026-08-03T00:25:07.214066+00:00,-1.002,-1.002000012,-1.0000060000000002,False
3278840_2026-08-03T02:10:27.181861+00:00,-1.002,-1.002,-1.0,False
